target,predictor,lag,n_samples,n_provinces,missing_ratio_pair,control_mode,pearson_corr,spearman_corr,kendall_tau,distance_corr,mutual_info,spearman_perm_p,abs_spearman,abs_pearson,abs_spearman_scaled,distance_corr_scaled,mutual_info_scaled,composite_score
Influenza_rates,Diarrhoea_rates,0,14520,55,0.0,month_province,0.529775712608321,0.5379613946125229,0.3947384414338195,0.5522131859306975,0.3088479035643914,,0.5379613946125229,0.529775712608321,1.0,1.0,0.1799765843430719,0.794994146085768
Diarrhoea_rates,Influenza_rates,0,14520,55,0.0,month_province,0.529775712608321,0.5379613946125229,0.3947384414338195,0.543242285214008,0.3432379514778008,,0.5379613946125229,0.529775712608321,1.0,0.9824429919263736,0.2000168801890807,0.7929814168178198
Diarrhoea_rates,toilet_rate,1,14465,55,0.0037878787878787,month_province,-0.3774724234446853,-0.5058823377219245,-0.370864303259355,0.529533165650721,0.3077641197613081,,0.5058823377219245,0.3774724234446853,0.9403129878741564,0.9556127849654208,0.1793450252332507,0.7561909160504358
Diarrhoea_rates,toilet_rate,5,14245,55,0.0189393939393939,month_province,-0.3751598190248467,-0.5000722163743745,-0.3613767260525922,0.528565776661188,0.299665229826656,,0.5000722163743745,0.3751598190248467,0.929502545893068,0.9537195016891976,0.1746255159518633,0.7504700707262186
Diarrhoea_rates,toilet_rate,3,14355,55,0.0113636363636363,month_province,-0.3761779792611016,-0.5018871699545664,-0.3645633378336816,0.5192030532962,0.3028375895929032,,0.5018871699545664,0.3761779792611016,0.9328794891965512,0.9353956549650434,0.1764741620603434,0.7447846237198962
Diarrhoea_rates,toilet_rate,6,14190,55,0.0227272727272727,month_province,-0.373942863457759,-0.5009202402574391,-0.36147650438348,0.5164133784004192,0.2878166777592676,,0.5009202402574391,0.373942863457759,0.931080398133678,0.92993596410291,0.1677209460781844,0.7397827615074973
Diarrhoea_rates,toilet_rate,2,14410,55,0.0075757575757575,month_province,-0.3774859552040244,-0.5038178610781511,-0.3674503069688152,0.5005598075598983,0.3193887279578806,,0.5038178610781511,0.3774859552040244,0.9364717763668896,0.8989088376154876,0.1861190951019471,0.7338584305500933
Diarrhoea_rates,toilet_rate,0,14520,55,0.0,month_province,-0.3762486221293046,-0.5028638334807234,-0.3727312284066452,0.4965029402114181,0.3137351451474335,,0.5028638334807234,0.3762486221293046,0.9346966912398472,0.8909691161716433,0.1828245526693065,0.7292376265699304
Diarrhoea_rates,toilet_rate,4,14300,55,0.0151515151515151,month_province,-0.3755504924350455,-0.5003837839402177,-0.3624143737245864,0.4872606715854523,0.2942971869899784,,0.5003837839402177,0.3755504924350455,0.930082255488145,0.8728810121997842,0.171497367749455,0.7175555362381282
Influenza_rates,Diarrhoea_rates,3,14355,55,0.0113636363636363,month_province,0.3500911539444782,0.4633629521546265,0.3355049211428034,0.5026905439378342,0.2448093857293312,,0.4633629521546265,0.3500911539444782,0.8612004662500394,0.90307891562344,0.1426590776566647,0.698316498851056
