feature,importance
population_female_lag6,0.08657318448819207
population_countryside_lag12,0.08553705920759147
population_countryside_lag5,0.08500151312134412
Max_Average_Temperature_lag6,0.0828945183231538
population_male_lag5,0.08283118746864447
Average_temperature,0.08189825571373976
Average_Humidity_lag5,0.08182848156348663
Max_Daily_Rainfall_lag2,0.08008001001988464
population_urban_lag12,0.07931364591066539
n_raining_days_lag1,0.07917985969082943
n_raining_days_lag3,0.07882643589496947
Average_Humidity_lag10,0.0787973357875406
Max_Daily_Rainfall_lag3,0.07831276622437272
Max_Absolute_Temperature_lag3,0.07825178372991189
Total_Rainfall_lag6,0.07779753649118398
population_female,0.07600704938978849
population_countryside_lag3,0.07594232158767174
Min_Average_Temperature_lag9,0.07543725464378494
Min_Humidity_lag8,0.07415035816394112
Total_Evaporation_lag5,0.07393560180427382
Average_Humidity,0.0738491815912305
Min_Humidity_lag1,0.07252840874454643
Average_temperature_lag7,0.07165449427910899
Min_Average_Temperature_lag3,0.07114749150859336
n_raining_days_lag4,0.07012502073587291
Min_Average_Temperature_lag4,0.06984786982293938
population_female_lag7,0.0694577218247012
Average_Humidity_lag1,0.06867864870869923
Total_Rainfall_lag4,0.06690557972391299
Average_temperature_lag9,0.06642112594905797
population_countryside_lag6,0.06554316234935975
n_raining_days_lag10,0.06532522979505917
population_urban_lag5,0.06429367601880388
Average_temperature_lag6,0.064239221968013
population_countryside,0.0640612018560794
Min_Average_Temperature_lag8,0.06379873732107726
n_hours_sunshine_lag4,0.06375785227234387
population_male_lag12,0.06375311301812593
Max_Absolute_Temperature,0.06303395080803235
Total_Rainfall_lag3,0.062162542529046516
Average_temperature_lag10,0.06182633511995551
Total_Evaporation_lag3,0.06000644009527556
Max_Absolute_Temperature_lag6,0.059428789211275555
population_urban_lag8,0.05939408720668251
Min_Humidity_lag9,0.05845592789271053
Average_Humidity_lag6,0.056586586315631425
Total_Evaporation_lag4,0.055631795161710414
Min_Average_Temperature_lag12,0.054854219075259704
population_countryside_lag7,0.05392093411877188
n_raining_days_lag11,0.053677213544356395
population_female_lag1,0.05286285607875474
Average_temperature_lag8,0.052767407174853294
Max_Absolute_Temperature_lag4,0.05255057656418891
Min_Average_Temperature_lag6,0.05169996267328223
Min_Average_Temperature_lag7,0.05006963711143969
Min_Humidity_lag3,0.049755343484579016
Min_Average_Temperature_lag10,0.04957459849367978
population_male_lag6,0.04883364271240198
population_urban_lag4,0.045304138867845505
n_raining_days_lag7,0.04400972977199602
population_female_lag5,0.0438545636898639
population_countryside_lag11,0.04341896209816689
population_countryside_lag4,0.04276182008284458
population_countryside_lag10,0.04239506209105733
Min_Humidity_lag10,0.04129094681073109
Max_Absolute_Temperature_lag5,0.03999221031922977
population_countryside_lag2,0.0394224399261171
population_female_lag3,0.03850956257190147
Min_Absolute_Temperature_lag6,0.03759171700328709
Min_Absolute_Temperature_lag5,0.036783586997709915
n_hours_sunshine_lag5,0.03650987236426744
n_hours_sunshine_lag6,0.03634133284503071
Min_Humidity_lag11,0.03563799462334811
population_countryside_lag8,0.03225604984339532
population_countryside_lag9,0.03181723056737748
Min_Humidity_lag4,0.02858743574453464
Min_Average_Temperature_lag5,0.02789298920365284
population_male_lag8,0.027059821795834257
population_female_lag12,0.024884585496395693
population_countryside_lag1,0.022124788724148792
population_female_lag10,0.02209334105237994
population_female_lag9,0.020194938105847608
population_female_lag11,0.008882404886736616
population_female_lag8,0.0062717054116867565
population_male_lag9,0.004579015850886053
