model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
Naive,11.911129019415174,28.7937028974892,32.871745314059915,13.862727124744588,30.062661290938326,39.765767122293056,15.208249497267463,33.317753955220866,42.38906375016227,16.946371879987364,35.79255203603205,46.47110278939059,17.26972818848016,36.080440847227315,47.731394682325174,18.0690875131647,36.69480059002165,50.88089556683766,288.74615478515625,0.625,0.6666666666666666
LightGBM,12.74901137055079,25.137562376660306,40.44747304538128,14.618705235989943,27.624792331354058,45.25722955786891,16.229031265578154,30.38513941171157,48.50823938173138,17.761120446528555,31.89656453255412,51.65877097159446,18.635591902949784,32.2476353413382,54.512367709834976,19.02783441947013,32.836035035426846,55.9292636031414,288.74615478515625,0.7142857142857143,0.6666666666666666
XGBoost,13.316246032714844,26.870943552876497,40.34275817871094,14.636123657226562,27.378040998330214,45.5410041809082,16.62204933166504,31.422165393673044,48.63957214355469,17.616199493408203,32.69301907278907,51.03414535522461,18.403406143188477,33.65665803199736,53.470272064208984,19.179855346679688,34.7444229590565,55.43205642700195,288.74615478515625,0.6875,0.7333333333333333
HistGB,13.682259053296244,25.819172515187226,42.7035330328987,14.77612960742135,27.292840051431984,45.757040788197244,15.735626227092254,29.763027971393985,47.14014104896304,16.60779791472779,30.903781246825297,49.73942848779407,17.504543045751817,31.020846565935333,51.91593859985072,18.645782680436263,32.517356728278465,55.47443219672164,288.74615478515625,0.7692307692307693,0.6666666666666666
SeasonalNaive,16.86682849141084,31.542019698212822,45.61031818286339,17.5205929426761,33.5233516789331,47.37694777239872,17.579318876330557,34.07698048312428,47.92038905728063,17.8961289605069,34.95400335596828,49.325981252047065,18.341482323701033,35.97272734813709,50.874979120689176,18.89770419307419,37.8014581350146,52.2459464167281,288.74615478515625,0.46153846153846156,0.8
Prophet,22.65613721837692,35.88863726708277,64.20513915458473,23.453288239450494,38.03882659877321,65.8496222694959,24.331126973835747,38.763018392194674,68.41784990170416,25.288911091414278,40.12701371727389,70.6989773047191,26.211271119673444,41.763837905900175,72.82690742184947,26.514255950363882,42.73101793735535,73.83575360452483,288.74615478515625,0.5,0.8666666666666667
LSTM,24.37545394897461,36.045987743740284,58.90887451171875,24.821455001831055,36.753213547317024,60.297996520996094,24.963035583496094,36.63776141528624,61.554927825927734,25.199464797973633,36.89752026834764,62.93830108642578,25.367046356201172,36.986048362017534,64.2261962890625,25.4635066986084,36.94473675936465,65.50253295898438,288.74615478515625,0.0,0.0
