relationship_rank,relationship,target,predictor,lag,province,n_samples,control_mode,spearman_corr,kendall_tau,distance_corr,mutual_info,abs_spearman
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Quảng Ninh,263,month,0.5841103585850494,0.4625990545080108,0.628981508971721,0.5825751204987513,0.5841103585850494
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Quảng Trị,263,month,0.15407279824049705,0.11675399609027926,0.2607742815260236,0.10336437024207434,0.15407279824049705
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Sóc Trăng,263,month,0.5169144769597434,0.37335423656476097,0.6235355505699068,0.5838258414395736,0.5169144769597434
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Sơn La,263,month,0.1877309602257572,0.1276046858422085,0.20765187745189428,0.10275117333454498,0.1877309602257572
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_TT Huế,263,month,0.43206325364374537,0.2846899694064885,0.4490193434799534,0.15212390584076063,0.43206325364374537
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Thanh Hóa,263,month,0.39660262190608236,0.2825898102233602,0.3290371818127823,0.22548004508206887,0.39660262190608236
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Thái Bình,263,month,0.450477097159174,0.3070484748918505,0.3933792681670991,0.2698844369944533,0.450477097159174
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Thái Nguyên,263,month,0.2025494963703118,0.1398719337811824,0.21435119381118717,0.08261764104390101,0.2025494963703118
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Tiền Giang,263,month,0.6699864976380079,0.5083781863716975,0.6780435127006553,0.49290967640306116,0.6699864976380079
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Trà Vinh,263,month,0.5387541144486965,0.396718856448508,0.5061290550199982,0.4232951118448516,0.5387541144486965
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Tuyên Quang,263,month,0.303384786999784,0.2170490531030441,0.5504139117660443,0.24791685051941892,0.303384786999784
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Tây Ninh,263,month,0.5635085210265802,0.3985773390853316,0.5340009554770263,0.34139657064614415,0.5635085210265802
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Vĩnh Phúc,263,month,0.5590424606487534,0.41950943762874593,0.5505366715856223,0.3377204286715281,0.5590424606487534
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Yên Bái,263,month,0.3970275539469116,0.28474713249915473,0.4392400428495304,0.3370954890933491,0.3970275539469116
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Điện Biên,263,month,0.7923557091347392,0.6387267267284371,0.8213893626447026,0.7691055327833256,0.7923557091347392
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Đà Nẵng,263,month,0.28274640798359846,0.185720521516056,0.28127685659375273,0.2912761610790322,0.28274640798359846
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Đắk Lắk,263,month,0.5772757099887392,0.4009811178779675,0.5607833532375687,0.3924445323496757,0.5772757099887392
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Đắk Nông,263,month,0.8008907088389696,0.6740527798410912,0.8692673600755042,0.8637579185140303,0.8008907088389696
7,Diarrhoea_rates <- Influenza_rates (lag 1),Diarrhoea_rates,Influenza_rates,1,squeezed_Đồng Tháp,263,month,0.06596342445665403,0.06545528431685582,0.23979903681586265,0.11972055390446457,0.06596342445665403
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_An Giang,264,month,-0.6120822580833756,-0.4206435289072764,0.7014360059987247,0.9971653424498284,0.6120822580833756
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_BR Vũng Tàu,264,month,-0.25524368966121125,-0.21788985168788236,0.42890267782703845,0.8112696125217655,0.25524368966121125
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Bình Phước,264,month,-0.5225911361130948,-0.4103321645571303,0.6298023003139874,0.7757755352772602,0.5225911361130948
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Bình Thuận,264,month,-0.6971717242174374,-0.5386219007847135,0.739638806009356,0.6464223460502891,0.6971717242174374
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Bình Định,264,month,-0.4128397568240803,-0.33664571342375027,0.5983077102263991,0.9594726581068729,0.4128397568240803
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Bạc Liêu,264,month,-0.6910849911027652,-0.5659145409373846,0.6832069054888302,1.1234692928277759,0.6910849911027652
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Bắc Giang,264,month,-0.7508750294466473,-0.666447342747576,0.8074333153765768,1.408548801409085,0.7508750294466473
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Bắc Kạn,264,month,-0.18036567673221027,-0.1415556287729417,0.31567683853702444,0.3739061663257486,0.18036567673221027
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Cao Bằng,264,month,0.031788989181853626,-0.011030398843628974,0.32773490524003,0.7139033337877918,0.031788989181853626
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Cà Mau,264,month,-0.7285331362427268,-0.6208931327030927,0.723429536729029,1.0716761277922067,0.7285331362427268
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Cần Thơ,264,month,-0.6300469410072091,-0.532096178007143,0.6289687566370223,0.9550933478901418,0.6300469410072091
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Gia Lai,264,month,-0.3165580521754774,-0.20782457116520092,0.4514779509821237,0.515128627620244,0.3165580521754774
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Hà Giang,264,month,-0.3816932102553652,-0.32868302379567277,0.49253769519987733,0.7887724147236694,0.3816932102553652
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Hà Nội,264,month,-0.296915754884908,-0.23449999823182233,0.6001935945342038,1.2241409265690097,0.296915754884908
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Hà Tĩnh,264,month,-0.7285679307381734,-0.6042974789505994,0.7821124539180919,1.2366575287614938,0.7285679307381734
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Hòa Bình,264,month,-0.04852046036367248,-0.03658804036838822,0.30730665196743423,0.43273804507593594,0.04852046036367248
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Hưng Yên,264,month,-0.5998931613802815,-0.49822866558556833,0.5631430814648737,0.9023594387307301,0.5998931613802815
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Hải Dương,264,month,-0.7544701771522482,-0.6575747299535335,0.7050115307333751,1.2682514063679569,0.7544701771522482
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Hải Phòng,264,month,-0.7153132792042691,-0.5771689419632235,0.6221534274268171,1.0831382036315809,0.7153132792042691
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Khánh Hòa,264,month,-0.5593211929953837,-0.4454458461479881,0.5794418192595696,1.1337731637097774,0.5593211929953837
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Kiên Giang,264,month,-0.4849638801578097,-0.39025865141962063,0.5289322578084453,1.0135698533181876,0.4849638801578097
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Kon Tum,264,month,-0.5226297717468578,-0.3699064337763555,0.534398036742824,0.6692992996847642,0.5226297717468578
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Lai Châu,264,month,0.10981447935409865,-0.005657837384155122,0.5201226091661082,1.0621235884110543,0.10981447935409865
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Long An,264,month,-0.6977901834407794,-0.6085793671790191,0.7557927236613936,1.3165660676902537,0.6977901834407794
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Lào Cai,264,month,-0.298922052697382,-0.2574500777921148,0.4732059606397516,0.8749889061364597,0.298922052697382
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Lâm Đồng,264,month,0.17082035167084703,0.08381692007546146,0.4686328101164529,0.7504676272439137,0.17082035167084703
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Lạng Sơn,264,month,-0.5706240175853511,-0.48088733978068776,0.6497249042787423,0.8889836611806339,0.5706240175853511
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Nam Định,264,month,-0.4703864615987755,-0.30332978658677745,0.562443117583164,1.3698590552460113,0.4703864615987755
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Nghệ An,264,month,-0.5386223309178415,-0.4126825387722707,0.4958615482803135,0.5835339727117002,0.5386223309178415
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Ninh Bình,264,month,-0.7444007345063229,-0.6520943411892645,0.7355884541745642,1.3518886197680295,0.7444007345063229
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Ninh Thuận,264,month,-0.5781589901186958,-0.4016373404978567,0.5897050421514688,0.8158957751331766,0.5781589901186958
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Phú Thọ,264,month,-0.46341136950070116,-0.37513404690884344,0.5810336438051845,1.0198030635273887,0.46341136950070116
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Phú Yên,264,month,-0.38566056156259093,-0.299823305491809,0.46956345639501323,0.46062049435789243,0.38566056156259093
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Quảng Bình,264,month,-0.6450347076913393,-0.4896894529740663,0.6028364807767919,0.7211195627797475,0.6450347076913393
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Quảng Nam,264,month,-0.5455841888046816,-0.41439882868901506,0.5964254546221032,0.7620424317987289,0.5455841888046816
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Quảng Ngãi,264,month,-0.514826219934953,-0.37351923746223675,0.4328442966247682,0.6742933122122192,0.514826219934953
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Quảng Ninh,264,month,-0.65876737685652,-0.5482590387936289,0.7632478772302108,1.0694782961912428,0.65876737685652
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Quảng Trị,264,month,-0.56904898024462,-0.455282615931064,0.5904536825835286,1.0515399122202895,0.56904898024462
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Sóc Trăng,264,month,-0.49568777438956935,-0.40873109377353845,0.7253875970017355,1.1939267151550714,0.49568777438956935
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Sơn La,264,month,-0.301773579295397,-0.23279882747174663,0.375369195937583,0.44785828089872926,0.301773579295397
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_TT Huế,264,month,-0.3373086331042352,-0.30699420072454425,0.5499369234070882,0.9472271403172114,0.3373086331042352
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Thanh Hóa,264,month,-0.681747989215415,-0.5483633600163835,0.6537692220743161,1.0007771735633861,0.681747989215415
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Thái Bình,264,month,-0.22730079065513065,-0.1959679895900572,0.34896042256542287,0.7327941758874146,0.22730079065513065
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Thái Nguyên,264,month,-0.316034617085969,-0.23153837766857918,0.35682243282940557,0.6561117657634119,0.316034617085969
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Tiền Giang,264,month,-0.7039009790473251,-0.5801515302015078,0.7470207966721195,1.030962790114602,0.7039009790473251
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Trà Vinh,264,month,-0.6041152145336033,-0.4509214710864048,0.6005849377433998,0.8419019963846588,0.6041152145336033
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Tuyên Quang,264,month,0.06963433662127345,0.03173204668222432,0.2847735044661673,0.7168369632290847,0.06963433662127345
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Tây Ninh,264,month,-0.7226887010263957,-0.6045290550683315,0.7359298275813625,1.0011494100513465,0.7226887010263957
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Vĩnh Phúc,264,month,-0.49150799093307956,-0.3812332803034836,0.3974242858551668,1.092821423667453,0.49150799093307956
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Yên Bái,264,month,-0.5148495860493504,-0.41530159459126076,0.6406970955972319,0.8373456749444372,0.5148495860493504
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Điện Biên,264,month,-0.6532732664458256,-0.5101417533114068,0.7629443072320249,0.9184055245620879,0.6532732664458256
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Đà Nẵng,264,month,-0.44342592530808234,-0.3294985761033995,0.3979904183168622,0.7686725508200491,0.44342592530808234
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Đắk Lắk,264,month,-0.3263321540962211,-0.23578036217786755,0.3838831108310747,0.5972233180184592,0.3263321540962211
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Đắk Nông,264,month,-0.9120842769911498,-0.8008279145400357,0.9243466983275404,1.0146832272744444,0.9120842769911498
8,Diarrhoea_rates <- population_urban (lag 0),Diarrhoea_rates,population_urban,0,squeezed_Đồng Tháp,264,month,-0.3148391064099505,-0.18015808618793525,0.4838530717549853,0.6495516697503323,0.3148391064099505
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_An Giang,261,month,0.5235256301013578,0.3495357419709464,0.49139336799160743,0.40809086031044206,0.5235256301013578
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_BR Vũng Tàu,261,month,0.5351555275979519,0.38355962441329783,0.5450337653552093,0.5341044922948246,0.5351555275979519
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Bình Phước,261,month,0.537565226928736,0.3926302612180643,0.5445308123975733,0.31181604112014627,0.537565226928736
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Bình Thuận,261,month,0.5425917692252787,0.38290220559028065,0.55475437296616,0.27622338107505273,0.5425917692252787
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Bình Định,261,month,0.5624687733339646,0.42142499647104736,0.5801842936444382,0.4242391168601096,0.5624687733339646
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Bạc Liêu,261,month,0.30980099085275276,0.2135833597122095,0.34686178929188444,0.3497987261273372,0.30980099085275276
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Bắc Giang,261,month,0.5444346258280537,0.3947978298548177,0.657380849162898,0.7221058038193648,0.5444346258280537
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Bắc Kạn,261,month,0.14921608106922976,0.10008419543956153,0.19489184178056684,0.07084762741864381,0.14921608106922976
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Cao Bằng,261,month,0.5542500142492651,0.3959730162880713,0.5356292607769423,0.23975705906977973,0.5542500142492651
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Cà Mau,261,month,0.5672132010769,0.4526994559469126,0.5671995665800729,0.6431412426554926,0.5672132010769
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Cần Thơ,261,month,0.2331123641412489,0.1770814587500675,0.2663531664609872,0.12056706971988085,0.2331123641412489
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Gia Lai,261,month,0.40493001950596097,0.2982326494402346,0.4586609331090781,0.21525218759605913,0.40493001950596097
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Hà Giang,261,month,0.5657761615721496,0.4325786635357296,0.5751392545732193,0.485368982620789,0.5657761615721496
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Hà Nội,261,month,0.3546501748907371,0.2606823754708688,0.4388358576303184,0.4235703289726809,0.3546501748907371
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Hà Tĩnh,261,month,0.49987420577997377,0.3351568451036177,0.5307959547703969,0.2688701504593398,0.49987420577997377
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Hòa Bình,261,month,0.4068120460777361,0.2799174772720763,0.40299953207055667,0.10321320005270529,0.4068120460777361
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Hưng Yên,261,month,0.2851744609043607,0.21267814538716004,0.3322608999292137,0.23976288320911143,0.2851744609043607
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Hải Dương,261,month,0.5635709803347417,0.42852780548569525,0.596267626459421,0.5694393414660186,0.5635709803347417
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Hải Phòng,261,month,0.4158588404492303,0.3101252481342458,0.42279398522465267,0.3571505594247504,0.4158588404492303
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Khánh Hòa,261,month,0.42492217483867034,0.2913346320848608,0.39228697186729355,0.2609334808270467,0.42492217483867034
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Kiên Giang,261,month,0.24403572388862835,0.20671753849525892,0.38028696265198003,0.376167086565355,0.24403572388862835
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Kon Tum,261,month,0.5174624520987617,0.38109804848110795,0.5338572014244094,0.37008768749376264,0.5174624520987617
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Lai Châu,261,month,0.5991417114035213,0.4689547073099225,0.664652652576514,0.5580253847819243,0.5991417114035213
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Long An,261,month,0.016533722730013387,0.03445684052663711,0.31846805614751283,0.5167890916117046,0.016533722730013387
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Lào Cai,261,month,0.6876839248373687,0.5043673208182149,0.6538321153195986,0.37872281009806086,0.6876839248373687
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Lâm Đồng,261,month,0.6993047749183066,0.5049671314447425,0.6999524345006722,0.5045167389680634,0.6993047749183066
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Lạng Sơn,261,month,0.6059220312727885,0.42855673503915803,0.597964280141653,0.3612069504044735,0.6059220312727885
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Nam Định,261,month,0.2898374133540236,0.21281947009749688,0.39791226877867325,0.2920386718024117,0.2898374133540236
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Nghệ An,261,month,0.3091351034128055,0.2121234778007827,0.3433691694361015,0.19199424902004925,0.3091351034128055
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Ninh Bình,261,month,0.09668511329039597,0.0742642608126919,0.2924183255926623,0.3573693067176582,0.09668511329039597
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Ninh Thuận,261,month,0.5689387694048247,0.4026363011836639,0.5923449896836214,0.23854059774131686,0.5689387694048247
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Phú Thọ,261,month,0.534480646590098,0.40457729632212064,0.5491895856298041,0.43487146625405826,0.534480646590098
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Phú Yên,261,month,0.13220096801493453,0.08360612285012303,0.18533890346719564,0.0625778003826385,0.13220096801493453
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Quảng Bình,261,month,0.4208171922015029,0.291001225198134,0.45525033442203955,0.30602798690897837,0.4208171922015029
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Quảng Nam,261,month,0.25010634547997895,0.18052137522406933,0.3269201366622245,0.30062251434503207,0.25010634547997895
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Quảng Ngãi,261,month,0.5621894081505623,0.4112990023041315,0.5060799660970331,0.2341095963084867,0.5621894081505623
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Quảng Ninh,261,month,0.6449336498362372,0.5120844149430128,0.6686247367726113,0.6825042390527232,0.6449336498362372
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Quảng Trị,261,month,0.14001852717423158,0.10408100193255146,0.25635162888988305,0.0666705767608371,0.14001852717423158
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Sóc Trăng,261,month,0.5234179200506012,0.3774302433969849,0.6196523571118109,0.603243696040054,0.5234179200506012
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Sơn La,261,month,0.33286921125050545,0.23600639789499395,0.3349239175442923,0.09793669446565012,0.33286921125050545
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_TT Huế,261,month,0.40710252688634696,0.2601621241370655,0.43357862726989727,0.14971785630533763,0.40710252688634696
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Thanh Hóa,261,month,0.4930386231337439,0.35540488236940626,0.4233929641012812,0.2516975105373529,0.4930386231337439
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Thái Bình,261,month,0.4431969396691649,0.3016046093993982,0.3614616179409386,0.24340892475549758,0.4431969396691649
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Thái Nguyên,261,month,0.160570578051877,0.11504491226567572,0.16834787151497688,0.05749347455882914,0.160570578051877
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Tiền Giang,261,month,0.7278363797568859,0.558851619711368,0.7162900296202094,0.5005064088124249,0.7278363797568859
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Trà Vinh,261,month,0.6020621300312697,0.442383932989902,0.5518039063750899,0.36229840445116057,0.6020621300312697
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Tuyên Quang,261,month,0.284925951736869,0.19824975912864978,0.44771460595207396,0.1266796141366231,0.284925951736869
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Tây Ninh,261,month,0.5515778088440345,0.3860135324799911,0.5155297514905238,0.34559510187648534,0.5515778088440345
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Vĩnh Phúc,261,month,0.5676677493298149,0.4317416826250489,0.5574611908632342,0.3449977912090345,0.5676677493298149
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Yên Bái,261,month,0.496778049519872,0.3617667309545016,0.5225619072986285,0.45818087124741513,0.496778049519872
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Điện Biên,261,month,0.7906938477852522,0.6651336189432482,0.8176704199544795,0.8100389682309741,0.7906938477852522
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Đà Nẵng,261,month,0.3490859548007785,0.2358915499645002,0.25617006620083627,0.09057497276464543,0.3490859548007785
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Đắk Lắk,261,month,0.6597635846845626,0.5005084371628925,0.6682973270358465,0.5380944851798763,0.6597635846845626
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Đắk Nông,261,month,0.8126255226124788,0.7028659222792604,0.8663888652747413,0.904758443389682,0.8126255226124788
9,Influenza_rates <- Diarrhoea_rates (lag 3),Influenza_rates,Diarrhoea_rates,3,squeezed_Đồng Tháp,261,month,0.10794615853440413,0.09178259844376326,0.2443871042359882,0.1719696629962959,0.10794615853440413
