model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
HistGB,28.24341568638106,52.31703939710415,40.71605018331746,30.226053522601042,54.561318843464846,42.53988531825131,32.244721076835376,57.19347781627706,45.32660677727457,32.6881707952727,57.916979448312965,46.07163692080007,33.282257505100986,55.791916815724505,47.71963353723845,34.59766676635574,57.28377597833444,49.21912824631226,562.3081420898437,0.0,0.0
LSTM,48.83896331787109,73.78449775914552,58.957281494140624,49.53309631347656,74.43027564850185,59.96885604858399,49.463583374023436,74.49713372901583,60.59476852416992,49.47033004760742,74.5863021551164,61.38402481079102,48.944295501708986,72.28381542950153,61.88013458251953,49.45514755249023,72.44001628457787,63.032108306884766,562.3081420898437,0.0,0.0
LightGBM,28.25916215247878,53.02651544099086,40.840817704839594,31.481612268107085,56.23176829656501,44.104906824747744,32.771385642217965,57.972276611075245,44.81666902688046,33.920231663848604,58.79237991636933,46.98504920261375,34.47095252202659,57.05685262349603,47.71614585300794,34.263948932320545,56.9692070832218,48.50273360600225,562.3081420898437,0.0,0.0
Naive,25.95076148245688,60.200437481021275,27.984285610599784,30.909837448292233,65.73040975471767,33.11103780536582,33.109430288540715,68.56103547535706,35.72264035870085,34.460429847170374,69.64453750451644,37.47423742124119,32.82883389946746,64.65357273234139,37.63956556222753,33.86864736722954,65.75953259672582,39.73991623376956,562.3081420898437,0.0,0.0
SeasonalNaive,37.64497616874353,91.82834030944841,38.94096831520265,37.66289006497036,92.19869478739321,39.669518366808575,37.416133466682425,92.33853080462562,40.007213130374375,37.33827928465017,92.42037713640075,40.7293209122898,36.399335599003464,89.96025905444363,40.92074133879998,36.23913052550199,85.21804223476852,41.549878379684955,562.3081420898437,0.05,0.05
XGBoost,29.596610260009765,58.203588888453666,40.818406677246095,32.010718154907224,59.4162457788452,43.574459075927734,33.70252227783203,59.84624103366091,45.05051193237305,34.670397186279295,60.90326257740819,47.07323532104492,35.03517951965332,59.09390293153439,47.780879974365234,36.34344635009766,61.70226751732039,49.16292190551758,562.3081420898437,0.0,0.0
