province,column,n_unique,std
squeezed_Lâm Đồng,clean_water_rate_all,6,0.8015480889148049
squeezed_Nghệ An,clean_water_rate_all,6,0.8015480889148049
squeezed_Ninh Thuận,clean_water_rate_all,6,0.8015480889148049
squeezed_Phú Yên,clean_water_rate_all,6,0.8015480889148049
squeezed_Quảng Bình,clean_water_rate_all,6,0.8015480889148049
squeezed_Quảng Nam,clean_water_rate_all,6,0.8015480889148049
squeezed_Quảng Ngãi,clean_water_rate_all,6,0.8015480889148049
squeezed_Quảng Trị,clean_water_rate_all,6,0.8015480889148049
squeezed_TT Huế,clean_water_rate_all,6,0.8015480889148049
squeezed_Thanh Hóa,clean_water_rate_all,6,0.8015480889148049
squeezed_Đà Nẵng,clean_water_rate_all,6,0.8015480889148049
squeezed_Đắk Lắk,clean_water_rate_all,6,0.8015480889148049
squeezed_Đắk Nông,clean_water_rate_all,6,0.8015480889148049
squeezed_An Giang,population_density,6,1.3598915245995513
squeezed_Bình Thuận,population_density,6,1.5392936020747998
squeezed_Quảng Bình,population_density,6,1.5916001096666543
squeezed_Đồng Tháp,population_density,6,1.7002236726943079
squeezed_Sóc Trăng,population_density,6,1.7476471195711907
squeezed_BR Vũng Tàu,toilet_rate,6,3.8977769676132294
squeezed_Bình Phước,toilet_rate,6,3.8977769676132294
squeezed_Tây Ninh,toilet_rate,6,3.8977769676132294
squeezed_An Giang,clean_water_rate_all,6,4.498358286389301
squeezed_Bạc Liêu,clean_water_rate_all,6,4.498358286389301
squeezed_Cà Mau,clean_water_rate_all,6,4.498358286389301
squeezed_Cần Thơ,clean_water_rate_all,6,4.498358286389301
squeezed_Kiên Giang,clean_water_rate_all,6,4.498358286389301
squeezed_Long An,clean_water_rate_all,6,4.498358286389301
squeezed_Sóc Trăng,clean_water_rate_all,6,4.498358286389301
squeezed_Tiền Giang,clean_water_rate_all,6,4.498358286389301
squeezed_Trà Vinh,clean_water_rate_all,6,4.498358286389301
squeezed_Đồng Tháp,clean_water_rate_all,6,4.498358286389301
squeezed_Hà Nội,toilet_rate,6,5.409474776295006
squeezed_Hưng Yên,toilet_rate,6,5.409474776295006
squeezed_Hải Dương,toilet_rate,6,5.409474776295006
squeezed_Hải Phòng,toilet_rate,6,5.409474776295006
squeezed_Nam Định,toilet_rate,6,5.409474776295006
squeezed_Ninh Bình,toilet_rate,6,5.409474776295006
squeezed_Quảng Ninh,toilet_rate,6,5.409474776295006
squeezed_Thái Bình,toilet_rate,6,5.409474776295006
squeezed_Vĩnh Phúc,toilet_rate,6,5.409474776295006
squeezed_Bình Thuận,toilet_rate,6,7.859175035040569
squeezed_Bình Định,toilet_rate,6,7.859175035040569
squeezed_Gia Lai,toilet_rate,6,7.859175035040569
squeezed_Hà Tĩnh,toilet_rate,6,7.859175035040569
squeezed_Khánh Hòa,toilet_rate,6,7.859175035040569
squeezed_Kon Tum,toilet_rate,6,7.859175035040569
squeezed_Lâm Đồng,toilet_rate,6,7.859175035040569
squeezed_Nghệ An,toilet_rate,6,7.859175035040569
squeezed_Ninh Thuận,toilet_rate,6,7.859175035040569
squeezed_Phú Yên,toilet_rate,6,7.859175035040569
squeezed_Quảng Bình,toilet_rate,6,7.859175035040569
squeezed_Quảng Nam,toilet_rate,6,7.859175035040569
squeezed_Quảng Ngãi,toilet_rate,6,7.859175035040569
squeezed_Quảng Trị,toilet_rate,6,7.859175035040569
squeezed_TT Huế,toilet_rate,6,7.859175035040569
squeezed_Thanh Hóa,toilet_rate,6,7.859175035040569
squeezed_Đà Nẵng,toilet_rate,6,7.859175035040569
squeezed_Đắk Lắk,toilet_rate,6,7.859175035040569
squeezed_Đắk Nông,toilet_rate,6,7.859175035040569
squeezed_Bắc Giang,toilet_rate,6,9.065605694688593
squeezed_Bắc Kạn,toilet_rate,6,9.065605694688593
squeezed_Cao Bằng,toilet_rate,6,9.065605694688593
squeezed_Hà Giang,toilet_rate,6,9.065605694688593
squeezed_Hòa Bình,toilet_rate,6,9.065605694688593
squeezed_Lai Châu,toilet_rate,6,9.065605694688593
squeezed_Lào Cai,toilet_rate,6,9.065605694688593
squeezed_Lạng Sơn,toilet_rate,6,9.065605694688593
squeezed_Phú Thọ,toilet_rate,6,9.065605694688593
squeezed_Sơn La,toilet_rate,6,9.065605694688593
squeezed_Thái Nguyên,toilet_rate,6,9.065605694688593
squeezed_Tuyên Quang,toilet_rate,6,9.065605694688593
squeezed_Yên Bái,toilet_rate,6,9.065605694688593
squeezed_Điện Biên,toilet_rate,6,9.065605694688593
squeezed_An Giang,toilet_rate,6,13.378622549512112
squeezed_Bạc Liêu,toilet_rate,6,13.378622549512112
squeezed_Cà Mau,toilet_rate,6,13.378622549512112
squeezed_Cần Thơ,toilet_rate,6,13.378622549512112
squeezed_Kiên Giang,toilet_rate,6,13.378622549512112
squeezed_Long An,toilet_rate,6,13.378622549512112
squeezed_Sóc Trăng,toilet_rate,6,13.378622549512112
squeezed_Tiền Giang,toilet_rate,6,13.378622549512112
squeezed_Trà Vinh,toilet_rate,6,13.378622549512112
squeezed_Đồng Tháp,toilet_rate,6,13.378622549512112
squeezed_Cao Bằng,population_density,7,1.2019402358597189
squeezed_Bình Định,population_density,7,1.6501277811778265
squeezed_Lạng Sơn,population_density,7,1.6671661510499216
squeezed_Bắc Kạn,population_density,7,1.670607352318262
squeezed_Nam Định,population_density,7,2.1619848548028084
squeezed_Cà Mau,population_density,7,2.213960215250204
squeezed_Quảng Trị,population_density,7,2.7776253681788003
squeezed_Thái Bình,population_density,7,3.0658591882184423
squeezed_TT Huế,population_density,7,5.7108365346610865
squeezed_Bắc Giang,population_density,7,6.950100020090084
squeezed_Điện Biên,population_density,8,2.0174747430495827
squeezed_Hà Tĩnh,population_density,8,2.0219947601112485
squeezed_Lai Châu,population_density,8,2.199740264532375
squeezed_Tuyên Quang,population_density,8,2.4397693292943265
squeezed_Yên Bái,population_density,8,2.511899819355729
squeezed_Kon Tum,population_density,8,2.555095581333909
squeezed_Quảng Ngãi,population_density,8,2.6282595268534434
squeezed_Gia Lai,population_density,8,2.7656371719627586
squeezed_Sơn La,population_density,8,2.8233265357150463
squeezed_Phú Yên,population_density,8,2.8714737267884574
squeezed_Lâm Đồng,population_density,8,2.9952179862447363
squeezed_Hòa Bình,population_density,8,3.3058968100968085
squeezed_Lào Cai,population_density,8,3.4360025363424955
squeezed_Ninh Thuận,population_density,8,3.507311754578096
squeezed_Thanh Hóa,population_density,8,3.6213687711774845
squeezed_Bình Phước,population_density,8,3.6537698181874405
squeezed_Long An,population_density,8,3.7887764875652508
