target,predictor,lag,n_samples,n_provinces,missing_ratio_pair,control_mode,pearson_corr,spearman_corr,kendall_tau,distance_corr,mutual_info,spearman_perm_p,abs_spearman,abs_pearson,abs_spearman_scaled,distance_corr_scaled,mutual_info_scaled,composite_score
Dengue_fever_rates,population_density,4,14300,55,0.015151515151515138,month_province,0.014993365696001194,0.020215230650627004,0.012907128559526481,0.08678456947270241,1.1609436533871786,,0.020215230650627004,0.014993365696001194,0.03666988490676063,0.08910663099331864,0.676522880485829,0.21760783223615093
Influenza_rates,urban_water_usage_rate,0,14520,55,0.0,month_province,-0.12477901580298581,-0.09774896970351962,-0.06649005956721644,0.18469620606429893,0.2848399053279067,,0.09774896970351962,0.12477901580298581,0.18093089727986084,0.28073013106645256,0.16598627561942486,0.21711443537938852
Dengue_fever_rates,poverty_rate,3,12528,48,0.13719008264462806,month_province,0.04452046100441204,0.05127438058385545,0.03237110580974915,0.11368896323669075,0.8497003779993255,,0.05127438058385545,0.04452046100441204,0.09445923529213045,0.1417613948178233,0.49515042835786083,0.21355289736884017
Dengue_fever_rates,poverty_rate,5,12432,48,0.14380165289256197,month_province,0.043202780583417685,0.04818700432648859,0.030325957668173992,0.10922769915068194,0.8342914213936563,,0.04818700432648859,0.043202780583417685,0.08871479384115673,0.13303022589172905,0.48617108497824557,0.20580503944565787
Dengue_fever_rates,n_hours_sunshine,1,14465,55,0.0037878787878787845,month_province,-0.06273104785253993,-0.151856035859793,-0.1035257887880269,0.16524681835033567,0.06145962736653576,,0.151856035859793,0.06273104785253993,0.2816037170817984,0.24266560801517587,0.03581469610371157,0.2045812182106277
Dengue_fever_rates,n_raining_days,0,14520,55,0.0,month_province,0.08352304019748862,0.14351403770488996,0.09903878367226576,0.16734568944491976,0.08360127633998005,,0.14351403770488996,0.08352304019748862,0.2660824083748897,0.246773322270062,0.048717417177655854,0.20401752613365018
Diarrhoea_rates,urban_water_usage_rate,5,14245,55,0.018939393939393923,month_province,-0.12956839826853342,-0.081486044372199,-0.055300879927296036,0.19976243674209937,0.18565296665208297,,0.081486044372199,0.12956839826853342,0.15067173396459801,0.3102163490063244,0.10818654239054547,0.20386828208777544
Dengue_fever_rates,population_density,2,14410,55,0.007575757575757569,month_province,0.013958658785158845,0.008971107113663099,0.006088344682787508,0.09139384816988859,1.0913227592180643,,0.008971107113663099,0.013958658785158845,0.01574881667884959,0.09812748027655038,0.6359523258961479,0.2037511594222545
Dengue_fever_rates,poverty_rate,6,12384,48,0.14710743801652892,month_province,0.04207077943003333,0.04629967535360774,0.02939415716268601,0.10375642067959757,0.8499744370014195,,0.04629967535360774,0.04207077943003333,0.08520318726014124,0.12232235125087197,0.49531013222029957,0.2025775890964731
Dengue_fever_rates,population_density,3,14355,55,0.011363636363636354,month_province,0.014256536459052834,0.014529331225714521,0.009433379891597858,0.07902436847638888,1.110796969647371,,0.014529331225714521,0.014256536459052834,0.026090573018681357,0.07391909120795827,0.6473006362955226,0.20052449611360243
Dengue_fever_rates,poverty_rate,4,12480,48,0.14049586776859502,month_province,0.04399045510589217,0.04958487202424429,0.03109620799893454,0.08738972490768124,0.8895635350044806,,0.04958487202424429,0.04399045510589217,0.09131569780509845,0.09029098462661166,0.5183800982248723,0.1976719126386472
Dengue_fever_rates,n_hours_sunshine,0,14520,55,0.0,month_province,-0.0738276622303366,-0.17173747829527466,-0.1175947401532523,0.13814035349328402,0.04436366731250452,,0.17173747829527466,0.0738276622303366,0.3185955744101739,0.18961536954164754,0.025852276216510848,0.1938176679143476
Influenza_rates,urban_water_usage_rate,3,14355,55,0.011363636363636354,month_province,-0.1204900890942309,-0.07000979757031951,-0.04653748407804676,0.19094450257864887,0.21379439218842933,,0.07000979757031951,0.1204900890942309,0.12931877198822184,0.2929587127678155,0.12458554522697095,0.1935914416097466
Influenza_rates,urban_water_usage_rate,4,14300,55,0.015151515151515138,month_province,-0.11664797428875436,-0.06019576367115122,-0.039815355340827356,0.19298469714617766,0.2409424869804151,,0.06019576367115122,0.11664797428875436,0.11105856058796791,0.2969515908103996,0.1404056991464061,0.19275255731655014
Dengue_fever_rates,clean_water_rate_all,5,14245,55,0.018939393939393923,month_province,-0.037332843232455774,-0.02302870658383422,-0.006718581847267562,0.12789308183712333,0.7513345334799739,,0.02302870658383422,0.037332843232455774,0.04190470127663727,0.1695603676102197,0.43782917570145874,0.19194808641627562
Dengue_fever_rates,clean_water_rate_all,6,14190,55,0.022727272727272707,month_province,-0.035868632795625445,-0.020089463422942738,-0.005196020742623847,0.12538589803604655,0.774997681850885,,0.020089463422942738,0.035868632795625445,0.036435879584552286,0.16465354190478323,0.45161852822562765,0.1915186066729135
Dengue_fever_rates,clean_water_rate_all,4,14300,55,0.015151515151515138,month_province,-0.038182877178761974,-0.029109461503481416,-0.011878733189954162,0.12584121144561267,0.6891537166409996,,0.029109461503481416,0.038182877178761974,0.05321869014672888,0.16554463873666667,0.4015942170140751,0.18524295129954055
Dengue_fever_rates,population_density,1,14465,55,0.0037878787878787845,month_province,0.013684794345152877,0.004181541208822786,0.0030598387294396715,0.07406939326703427,1.0661600694383817,,0.004181541208822786,0.013684794345152877,0.006837243024590628,0.06422167703488506,0.621289137617496,0.18340399027693477
Dengue_fever_rates,n_hours_sunshine,5,14245,55,0.018939393939393923,month_province,0.07612793874076453,0.16032279313128422,0.11026143707974888,0.1333027716909199,0.04928885457279453,,0.16032279313128422,0.07612793874076453,0.2973571553968188,0.1801477067680618,0.028722356829417452,0.18331467630346565
Dengue_fever_rates,Total_Evaporation,5,14245,55,0.018939393939393923,month_province,0.06848662308972497,0.1357591824249102,0.09418800849563426,0.15505371559074227,0.04214982501614273,,0.1357591824249102,0.06848662308972497,0.2516535508586337,0.22271662038313736,0.024562192100105806,0.1833059389788032
Diarrhoea_rates,urban_water_usage_rate,4,14300,55,0.015151515151515138,month_province,-0.13448494239261594,-0.08828313730335974,-0.059908263013951864,0.17138465961646165,0.1576430025372786,,0.08828313730335974,0.13448494239261594,0.1633185573916788,0.2546780170326483,0.09186414676870344,0.18199873859232277
Dengue_fever_rates,poverty_rate,1,12624,48,0.13057851239669427,month_province,0.04538241230380205,0.053593858533831445,0.03433364088359716,0.0875330069361187,0.7585165453702283,,0.053593858533831445,0.04538241230380205,0.09877490794416588,0.09057140281532287,0.44201438775503454,0.18130337584534584
