province,feature,importance
squeezed_An Giang,Total_Rainfall_lag3,0.10108959674835205
squeezed_An Giang,Total_Rainfall_lag4,0.15992827713489532
squeezed_An Giang,Total_Rainfall_lag5,0.12148357182741165
squeezed_An Giang,Total_Rainfall_lag6,0.03267986699938774
squeezed_An Giang,Total_Rainfall_lag7,0.6213609576225281
squeezed_An Giang,Total_Rainfall_lag8,0.3060353100299835
squeezed_An Giang,Total_Rainfall_lag9,0.1631099432706833
squeezed_An Giang,Total_Rainfall_lag10,0.11478663235902786
squeezed_An Giang,Total_Rainfall_lag11,0.26684874296188354
squeezed_An Giang,Total_Rainfall_lag12,0.21024000644683838
squeezed_An Giang,Max_Daily_Rainfall_lag1,0.06084473803639412
squeezed_An Giang,Max_Daily_Rainfall_lag2,0.544076144695282
squeezed_An Giang,Max_Daily_Rainfall_lag3,0.08653643727302551
squeezed_An Giang,Max_Daily_Rainfall_lag4,0.024843843653798103
squeezed_An Giang,Max_Daily_Rainfall_lag5,0.07889842242002487
squeezed_An Giang,Max_Daily_Rainfall_lag6,0.09337350726127625
squeezed_An Giang,Max_Daily_Rainfall_lag7,0.08800924569368362
squeezed_An Giang,Max_Daily_Rainfall_lag8,0.18398119509220123
squeezed_An Giang,Max_Daily_Rainfall_lag9,0.4570414125919342
squeezed_An Giang,Max_Daily_Rainfall_lag10,0.04846901819109917
squeezed_An Giang,Max_Daily_Rainfall_lag11,1.1108993291854858
squeezed_An Giang,Max_Daily_Rainfall_lag12,0.04239742085337639
squeezed_An Giang,n_raining_days_lag1,0.3641532361507416
squeezed_An Giang,n_raining_days_lag2,0.015221844427287579
squeezed_An Giang,n_raining_days_lag3,0.2357436567544937
squeezed_An Giang,n_raining_days_lag4,0.021789193153381348
squeezed_An Giang,n_raining_days_lag5,0.07826575636863708
squeezed_An Giang,n_raining_days_lag6,0.009183400310575962
squeezed_An Giang,n_raining_days_lag7,0.03767435997724533
squeezed_An Giang,n_raining_days_lag8,0.02140861749649048
squeezed_An Giang,n_raining_days_lag9,0.2080865353345871
squeezed_An Giang,n_raining_days_lag10,1.7330379486083984
squeezed_An Giang,n_raining_days_lag11,0.03472624346613884
squeezed_An Giang,n_raining_days_lag12,0.26721036434173584
squeezed_An Giang,Average_temperature_lag1,0.1015838012099266
squeezed_An Giang,Average_temperature_lag2,0.07168381661176682
squeezed_An Giang,Average_temperature_lag3,0.2438158243894577
squeezed_An Giang,Average_temperature_lag4,0.46443405747413635
squeezed_An Giang,Average_temperature_lag5,0.07679788023233414
squeezed_An Giang,Average_temperature_lag6,0.3832712173461914
squeezed_An Giang,Average_temperature_lag7,0.1386367678642273
squeezed_An Giang,Average_temperature_lag8,0.8201093673706055
squeezed_An Giang,Average_temperature_lag9,0.16488011181354523
squeezed_An Giang,Average_temperature_lag10,1.2252057790756226
squeezed_An Giang,Average_temperature_lag11,0.1412280946969986
squeezed_An Giang,Average_temperature_lag12,0.5143467783927917
squeezed_An Giang,Max_Average_Temperature_lag1,0.09348443895578384
squeezed_An Giang,Max_Average_Temperature_lag2,0.6577097773551941
squeezed_An Giang,Max_Average_Temperature_lag3,0.7063364386558533
squeezed_An Giang,Max_Average_Temperature_lag4,0.09226372092962265
squeezed_An Giang,Max_Average_Temperature_lag5,0.15490193665027618
squeezed_An Giang,Max_Average_Temperature_lag6,0.296895831823349
squeezed_An Giang,Max_Average_Temperature_lag7,0.7253572940826416
squeezed_An Giang,Max_Average_Temperature_lag8,0.2879147231578827
squeezed_An Giang,Max_Average_Temperature_lag9,0.08675626665353775
squeezed_An Giang,Max_Average_Temperature_lag10,0.20633308589458466
squeezed_An Giang,Max_Average_Temperature_lag11,0.7041802406311035
squeezed_An Giang,Max_Average_Temperature_lag12,0.33187630772590637
squeezed_An Giang,Min_Average_Temperature_lag1,0.07917771488428116
squeezed_An Giang,Min_Average_Temperature_lag2,0.008688027039170265
squeezed_An Giang,Min_Average_Temperature_lag3,0.19289010763168335
squeezed_An Giang,Min_Average_Temperature_lag4,0.03322702273726463
squeezed_An Giang,Min_Average_Temperature_lag5,0.08978860825300217
squeezed_An Giang,Min_Average_Temperature_lag6,0.05907154083251953
squeezed_An Giang,Min_Average_Temperature_lag7,0.8459692001342773
squeezed_An Giang,Min_Average_Temperature_lag8,0.444940447807312
squeezed_An Giang,Min_Average_Temperature_lag9,0.031771305948495865
squeezed_An Giang,Min_Average_Temperature_lag10,2.7637088298797607
squeezed_An Giang,Min_Average_Temperature_lag11,0.04865969344973564
squeezed_An Giang,Min_Average_Temperature_lag12,0.22655336558818817
squeezed_An Giang,Max_Absolute_Temperature_lag1,0.007604914251714945
squeezed_An Giang,Max_Absolute_Temperature_lag2,0.7062097191810608
squeezed_An Giang,Max_Absolute_Temperature_lag3,0.4037593901157379
squeezed_An Giang,Max_Absolute_Temperature_lag4,0.0326002798974514
squeezed_An Giang,Max_Absolute_Temperature_lag5,0.2854037880897522
squeezed_An Giang,Max_Absolute_Temperature_lag6,0.2096860408782959
squeezed_An Giang,Max_Absolute_Temperature_lag7,0.1715502142906189
squeezed_An Giang,Max_Absolute_Temperature_lag8,0.03173063322901726
squeezed_An Giang,Max_Absolute_Temperature_lag9,0.41627237200737
squeezed_An Giang,Max_Absolute_Temperature_lag10,0.15913483500480652
squeezed_An Giang,Max_Absolute_Temperature_lag11,0.056469131261110306
squeezed_An Giang,Max_Absolute_Temperature_lag12,0.10734224319458008
squeezed_An Giang,Min_Absolute_Temperature_lag1,0.2955229580402374
squeezed_An Giang,Min_Absolute_Temperature_lag2,0.24439705908298492
squeezed_An Giang,Min_Absolute_Temperature_lag3,0.07893931120634079
squeezed_An Giang,Min_Absolute_Temperature_lag4,0.3157041668891907
squeezed_An Giang,Min_Absolute_Temperature_lag5,0.7564641833305359
squeezed_An Giang,Min_Absolute_Temperature_lag6,0.22709502279758453
squeezed_An Giang,Min_Absolute_Temperature_lag7,0.053318802267313004
squeezed_An Giang,Min_Absolute_Temperature_lag8,0.6608806252479553
squeezed_An Giang,Min_Absolute_Temperature_lag9,0.08072875440120697
squeezed_An Giang,Min_Absolute_Temperature_lag10,0.34739449620246887
squeezed_An Giang,Min_Absolute_Temperature_lag11,0.20879752933979034
squeezed_An Giang,Min_Absolute_Temperature_lag12,0.017934808507561684
squeezed_An Giang,Average_Humidity_lag1,0.2782508432865143
squeezed_An Giang,Average_Humidity_lag2,0.39069831371307373
squeezed_An Giang,Average_Humidity_lag3,0.0414116345345974
squeezed_An Giang,Average_Humidity_lag4,0.031828660517930984
squeezed_An Giang,Average_Humidity_lag5,0.45726338028907776
squeezed_An Giang,Average_Humidity_lag6,0.24377985298633575
squeezed_An Giang,Average_Humidity_lag7,0.029206814244389534
squeezed_An Giang,Average_Humidity_lag8,0.011654284782707691
squeezed_An Giang,Average_Humidity_lag9,0.0973019227385521
squeezed_An Giang,Average_Humidity_lag10,0.015420556999742985
squeezed_An Giang,Average_Humidity_lag11,0.1969643235206604
squeezed_An Giang,Average_Humidity_lag12,0.3243405520915985
squeezed_An Giang,Min_Humidity_lag1,0.42711856961250305
squeezed_An Giang,Min_Humidity_lag2,0.603479266166687
squeezed_An Giang,Min_Humidity_lag3,0.01334107294678688
squeezed_An Giang,Min_Humidity_lag4,0.2606032192707062
squeezed_An Giang,Min_Humidity_lag5,0.5012199878692627
squeezed_An Giang,Min_Humidity_lag6,0.07719871401786804
squeezed_An Giang,Min_Humidity_lag7,0.36936822533607483
squeezed_An Giang,Min_Humidity_lag8,0.00936032086610794
squeezed_An Giang,Min_Humidity_lag9,0.031573336571455
squeezed_An Giang,Min_Humidity_lag10,0.10844666510820389
squeezed_An Giang,Min_Humidity_lag11,0.2029160112142563
squeezed_An Giang,Min_Humidity_lag12,0.4641391336917877
squeezed_An Giang,n_hours_sunshine_lag1,0.38943955302238464
squeezed_An Giang,n_hours_sunshine_lag2,0.446561723947525
squeezed_An Giang,n_hours_sunshine_lag3,0.14499476552009583
squeezed_An Giang,n_hours_sunshine_lag4,0.015716418623924255
squeezed_An Giang,n_hours_sunshine_lag5,0.30329009890556335
squeezed_An Giang,n_hours_sunshine_lag6,0.01952863670885563
squeezed_An Giang,n_hours_sunshine_lag7,0.2687801122665405
squeezed_An Giang,n_hours_sunshine_lag8,0.4604053199291229
squeezed_An Giang,n_hours_sunshine_lag9,0.2343413233757019
squeezed_An Giang,n_hours_sunshine_lag10,0.10704895108938217
squeezed_An Giang,n_hours_sunshine_lag11,0.3470034599304199
squeezed_An Giang,n_hours_sunshine_lag12,0.018419619649648666
squeezed_An Giang,population_male_lag1,0.041338104754686356
squeezed_An Giang,population_male_lag2,0.04579390212893486
squeezed_An Giang,population_male_lag3,0.17012228071689606
squeezed_An Giang,population_male_lag4,0.04076939448714256
squeezed_An Giang,population_male_lag5,0.02617594413459301
squeezed_An Giang,population_male_lag6,0.006255740765482187
squeezed_An Giang,population_male_lag7,0.1371050924062729
squeezed_An Giang,population_male_lag8,0.12715403735637665
squeezed_An Giang,population_male_lag9,0.0
squeezed_An Giang,population_male_lag10,5.0086188316345215
squeezed_An Giang,population_male_lag11,0.05478101968765259
squeezed_An Giang,population_male_lag12,0.009786407463252544
squeezed_An Giang,population_female_lag1,0.0
squeezed_An Giang,population_female_lag2,0.0
squeezed_An Giang,population_female_lag3,0.9492614269256592
squeezed_An Giang,population_female_lag4,0.22963236272335052
squeezed_An Giang,population_female_lag5,0.01698419265449047
squeezed_An Giang,population_female_lag6,0.0
squeezed_An Giang,population_female_lag7,0.0
squeezed_An Giang,population_female_lag8,4.309382915496826
squeezed_An Giang,population_female_lag9,2.5982236862182617
squeezed_An Giang,population_female_lag10,0.02786422334611416
squeezed_An Giang,population_female_lag11,0.32956787943840027
squeezed_An Giang,population_female_lag12,0.0016161588719114661
squeezed_An Giang,population_urban_lag1,0.46530449390411377
squeezed_An Giang,population_urban_lag2,0.25154003500938416
squeezed_An Giang,population_urban_lag3,0.025675496086478233
squeezed_An Giang,population_urban_lag4,0.021100612357258797
squeezed_An Giang,population_urban_lag5,0.02671300806105137
squeezed_An Giang,population_urban_lag6,0.15519137680530548
squeezed_An Giang,population_urban_lag7,0.14224021136760712
squeezed_An Giang,population_urban_lag8,0.31438255310058594
squeezed_An Giang,population_urban_lag9,0.12810328602790833
squeezed_An Giang,population_urban_lag10,0.7714276313781738
squeezed_An Giang,population_urban_lag11,0.9537044167518616
squeezed_An Giang,population_urban_lag12,0.08147778362035751
squeezed_An Giang,population_countryside_lag1,0.005703229457139969
squeezed_An Giang,population_countryside_lag2,0.0063186283223330975
squeezed_An Giang,population_countryside_lag3,0.005286683794111013
squeezed_An Giang,population_countryside_lag4,0.019803237169981003
squeezed_An Giang,population_countryside_lag5,0.0
squeezed_An Giang,population_countryside_lag6,0.32634416222572327
squeezed_An Giang,population_countryside_lag7,0.0027260829228907824
squeezed_An Giang,population_countryside_lag8,0.47463417053222656
squeezed_An Giang,population_countryside_lag9,0.010134496726095676
squeezed_An Giang,population_countryside_lag10,0.0
squeezed_An Giang,population_countryside_lag11,0.013137328438460827
squeezed_An Giang,population_countryside_lag12,0.0
squeezed_An Giang,Influenza_rates_rollmean_3,22.198762893676758
squeezed_An Giang,Influenza_rates_rollstd_3,0.30623534321784973
squeezed_An Giang,Influenza_rates_rollmean_6,32.73087692260742
squeezed_An Giang,Influenza_rates_rollstd_6,1.0642578601837158
squeezed_An Giang,month_sin,0.09483347088098526
squeezed_An Giang,month_cos,1.5851415395736694
squeezed_BR Vũng Tàu,Total_Evaporation,0.15544192492961884
squeezed_BR Vũng Tàu,Total_Rainfall,1.2166893482208252
squeezed_BR Vũng Tàu,Max_Daily_Rainfall,0.4899287223815918
squeezed_BR Vũng Tàu,n_raining_days,1.4840898513793945
squeezed_BR Vũng Tàu,Average_temperature,1.4616419076919556
squeezed_BR Vũng Tàu,Max_Average_Temperature,0.07740458846092224
squeezed_BR Vũng Tàu,Min_Average_Temperature,0.22368542850017548
squeezed_BR Vũng Tàu,Max_Absolute_Temperature,0.1739506870508194
squeezed_BR Vũng Tàu,Min_Absolute_Temperature,0.44464924931526184
squeezed_BR Vũng Tàu,Average_Humidity,1.5295929908752441
squeezed_BR Vũng Tàu,Min_Humidity,0.18809431791305542
squeezed_BR Vũng Tàu,n_hours_sunshine,0.08495242148637772
squeezed_BR Vũng Tàu,population_male,0.24660919606685638
squeezed_BR Vũng Tàu,population_female,0.04799320921301842
squeezed_BR Vũng Tàu,population_urban,0.3931819498538971
squeezed_BR Vũng Tàu,population_countryside,0.026081249117851257
squeezed_BR Vũng Tàu,Influenza_rates,48.011199951171875
squeezed_BR Vũng Tàu,Influenza_rates_lag1,18.269773483276367
squeezed_BR Vũng Tàu,Influenza_rates_lag2,5.3218817710876465
squeezed_BR Vũng Tàu,Influenza_rates_lag3,0.28975358605384827
squeezed_BR Vũng Tàu,Influenza_rates_lag4,6.149343013763428
squeezed_BR Vũng Tàu,Influenza_rates_lag5,2.937974691390991
squeezed_BR Vũng Tàu,Influenza_rates_lag6,0.32119861245155334
squeezed_BR Vũng Tàu,Influenza_rates_lag7,2.4606521129608154
squeezed_BR Vũng Tàu,Influenza_rates_lag8,7.123996734619141
squeezed_BR Vũng Tàu,Influenza_rates_lag9,4.085002899169922
squeezed_BR Vũng Tàu,Influenza_rates_lag10,10.4656343460083
squeezed_BR Vũng Tàu,Influenza_rates_lag11,18.871959686279297
squeezed_BR Vũng Tàu,Influenza_rates_lag12,1.3521013259887695
squeezed_BR Vũng Tàu,Total_Evaporation_lag1,0.494927316904068
squeezed_BR Vũng Tàu,Total_Evaporation_lag2,0.3534528315067291
squeezed_BR Vũng Tàu,Total_Evaporation_lag3,0.13715513050556183
squeezed_BR Vũng Tàu,Total_Evaporation_lag4,0.17455124855041504
squeezed_BR Vũng Tàu,Total_Evaporation_lag5,0.0954098179936409
squeezed_BR Vũng Tàu,Total_Evaporation_lag6,0.27693384885787964
squeezed_BR Vũng Tàu,Total_Evaporation_lag7,0.5701343417167664
squeezed_BR Vũng Tàu,Total_Evaporation_lag8,0.02001138962805271
squeezed_BR Vũng Tàu,Total_Evaporation_lag9,0.15137805044651031
squeezed_BR Vũng Tàu,Total_Evaporation_lag10,0.202445387840271
squeezed_BR Vũng Tàu,Total_Evaporation_lag11,0.017117714509367943
squeezed_BR Vũng Tàu,Total_Evaporation_lag12,0.01657487079501152
squeezed_BR Vũng Tàu,Total_Rainfall_lag1,0.3706205189228058
squeezed_BR Vũng Tàu,Total_Rainfall_lag2,0.16457395255565643
squeezed_BR Vũng Tàu,Total_Rainfall_lag3,0.10918299108743668
squeezed_BR Vũng Tàu,Total_Rainfall_lag4,0.16223110258579254
squeezed_BR Vũng Tàu,Total_Rainfall_lag5,0.08233452588319778
squeezed_BR Vũng Tàu,Total_Rainfall_lag6,0.01577685959637165
squeezed_BR Vũng Tàu,Total_Rainfall_lag7,0.7459935545921326
squeezed_BR Vũng Tàu,Total_Rainfall_lag8,0.3717637062072754
squeezed_BR Vũng Tàu,Total_Rainfall_lag9,0.1560494303703308
squeezed_BR Vũng Tàu,Total_Rainfall_lag10,0.08764982223510742
squeezed_BR Vũng Tàu,Total_Rainfall_lag11,0.1968119889497757
squeezed_BR Vũng Tàu,Total_Rainfall_lag12,0.1292009949684143
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag1,0.10519582778215408
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag2,0.7373419404029846
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag3,0.029019741341471672
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag4,0.028877655044198036
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag5,0.12017562985420227
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag6,0.19149340689182281
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag7,0.11723840981721878
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag8,0.21418680250644684
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag9,0.3305950164794922
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag10,0.04444644972681999
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag11,1.0912576913833618
squeezed_BR Vũng Tàu,Max_Daily_Rainfall_lag12,0.042949676513671875
squeezed_BR Vũng Tàu,n_raining_days_lag1,0.44537901878356934
squeezed_BR Vũng Tàu,n_raining_days_lag2,0.018220866098999977
squeezed_BR Vũng Tàu,n_raining_days_lag3,0.18032914400100708
squeezed_BR Vũng Tàu,n_raining_days_lag4,0.022896425798535347
squeezed_BR Vũng Tàu,n_raining_days_lag5,0.12318120151758194
squeezed_BR Vũng Tàu,n_raining_days_lag6,0.008950614370405674
squeezed_BR Vũng Tàu,n_raining_days_lag7,0.03145121410489082
squeezed_BR Vũng Tàu,n_raining_days_lag8,0.026102831587195396
squeezed_BR Vũng Tàu,n_raining_days_lag9,0.15892396867275238
squeezed_BR Vũng Tàu,n_raining_days_lag10,1.7070952653884888
squeezed_BR Vũng Tàu,n_raining_days_lag11,0.01991463638842106
squeezed_BR Vũng Tàu,n_raining_days_lag12,0.22341704368591309
squeezed_BR Vũng Tàu,Average_temperature_lag1,0.08050360530614853
squeezed_BR Vũng Tàu,Average_temperature_lag2,0.0999082699418068
squeezed_BR Vũng Tàu,Average_temperature_lag3,0.46180129051208496
squeezed_BR Vũng Tàu,Average_temperature_lag4,0.48394083976745605
squeezed_BR Vũng Tàu,Average_temperature_lag5,0.08220753073692322
squeezed_BR Vũng Tàu,Average_temperature_lag6,0.4491853415966034
squeezed_BR Vũng Tàu,Average_temperature_lag7,0.13536615669727325
squeezed_BR Vũng Tàu,Average_temperature_lag8,1.1749664545059204
squeezed_BR Vũng Tàu,Average_temperature_lag9,0.15638460218906403
squeezed_BR Vũng Tàu,Average_temperature_lag10,1.5203806161880493
squeezed_BR Vũng Tàu,Average_temperature_lag11,0.12742306292057037
squeezed_BR Vũng Tàu,Average_temperature_lag12,0.7636579871177673
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag1,0.07521118223667145
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag2,0.48445549607276917
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag3,0.4663972556591034
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag4,0.10084793716669083
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag5,0.15004093945026398
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag6,0.3170894980430603
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag7,0.9256036877632141
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag8,0.16805213689804077
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag9,0.12774747610092163
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag10,0.2264830470085144
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag11,0.5681859254837036
squeezed_BR Vũng Tàu,Max_Average_Temperature_lag12,0.12439119070768356
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag1,0.073647141456604
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag2,0.004880553111433983
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag3,0.23047424852848053
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag4,0.03491978719830513
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag5,0.09267830848693848
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag6,0.07388882339000702
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag7,1.090043067932129
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag8,0.384737104177475
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag9,0.034305211156606674
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag10,2.922224283218384
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag11,0.15647558867931366
squeezed_BR Vũng Tàu,Min_Average_Temperature_lag12,0.2419724315404892
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag1,0.01048028189688921
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag2,0.6819533705711365
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag3,0.32329949736595154
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag4,0.017811303958296776
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag5,0.21727968752384186
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag6,0.19745676219463348
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag7,0.14282166957855225
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag8,0.025616878643631935
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag9,0.3437410891056061
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag10,0.14422251284122467
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag11,0.017203781753778458
squeezed_BR Vũng Tàu,Max_Absolute_Temperature_lag12,0.08228877186775208
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag1,0.22754591703414917
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag2,0.21412219107151031
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag3,0.04991140589118004
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag4,0.3576016128063202
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag5,0.992770254611969
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag6,0.22469238936901093
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag7,0.054030776023864746
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag8,0.5095333456993103
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag9,0.08298318833112717
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag10,0.7196182608604431
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag11,0.17635351419448853
squeezed_BR Vũng Tàu,Min_Absolute_Temperature_lag12,0.013522159308195114
squeezed_BR Vũng Tàu,Average_Humidity_lag1,0.024195624515414238
squeezed_BR Vũng Tàu,Average_Humidity_lag2,0.38374924659729004
squeezed_BR Vũng Tàu,Average_Humidity_lag3,0.03305365517735481
squeezed_BR Vũng Tàu,Average_Humidity_lag4,0.01604500040411949
squeezed_BR Vũng Tàu,Average_Humidity_lag5,0.17806047201156616
squeezed_BR Vũng Tàu,Average_Humidity_lag6,0.19861483573913574
squeezed_BR Vũng Tàu,Average_Humidity_lag7,0.0318169929087162
squeezed_BR Vũng Tàu,Average_Humidity_lag8,0.014437403529882431
squeezed_BR Vũng Tàu,Average_Humidity_lag9,0.11927271634340286
squeezed_BR Vũng Tàu,Average_Humidity_lag10,0.015117480419576168
squeezed_BR Vũng Tàu,Average_Humidity_lag11,0.2258760929107666
squeezed_BR Vũng Tàu,Average_Humidity_lag12,0.04710184037685394
squeezed_BR Vũng Tàu,Min_Humidity_lag1,0.5135007500648499
squeezed_BR Vũng Tàu,Min_Humidity_lag2,0.6739292740821838
squeezed_BR Vũng Tàu,Min_Humidity_lag3,0.008563854731619358
squeezed_BR Vũng Tàu,Min_Humidity_lag4,0.3546629250049591
squeezed_BR Vũng Tàu,Min_Humidity_lag5,0.470499724149704
squeezed_BR Vũng Tàu,Min_Humidity_lag6,0.11510058492422104
squeezed_BR Vũng Tàu,Min_Humidity_lag7,0.38210347294807434
squeezed_BR Vũng Tàu,Min_Humidity_lag8,0.01862679421901703
squeezed_BR Vũng Tàu,Min_Humidity_lag9,0.034476589411497116
squeezed_BR Vũng Tàu,Min_Humidity_lag10,0.10718850046396255
squeezed_BR Vũng Tàu,Min_Humidity_lag11,0.17554797232151031
squeezed_BR Vũng Tàu,Min_Humidity_lag12,0.5772250294685364
squeezed_BR Vũng Tàu,n_hours_sunshine_lag1,0.3726154565811157
squeezed_BR Vũng Tàu,n_hours_sunshine_lag2,0.26186197996139526
squeezed_BR Vũng Tàu,n_hours_sunshine_lag3,0.23929770290851593
squeezed_BR Vũng Tàu,n_hours_sunshine_lag4,0.290418416261673
squeezed_BR Vũng Tàu,n_hours_sunshine_lag5,0.45847880840301514
squeezed_BR Vũng Tàu,n_hours_sunshine_lag6,0.023028770461678505
squeezed_BR Vũng Tàu,n_hours_sunshine_lag7,0.25128817558288574
squeezed_BR Vũng Tàu,n_hours_sunshine_lag8,0.509220540523529
squeezed_BR Vũng Tàu,n_hours_sunshine_lag9,0.27326610684394836
squeezed_BR Vũng Tàu,n_hours_sunshine_lag10,0.1017317995429039
squeezed_BR Vũng Tàu,n_hours_sunshine_lag11,0.545981764793396
squeezed_BR Vũng Tàu,n_hours_sunshine_lag12,0.018536603078246117
squeezed_BR Vũng Tàu,population_male_lag1,0.06319288164377213
squeezed_BR Vũng Tàu,population_male_lag2,0.04776305332779884
squeezed_BR Vũng Tàu,population_male_lag3,0.21315151453018188
squeezed_BR Vũng Tàu,population_male_lag4,0.04315948486328125
squeezed_BR Vũng Tàu,population_male_lag5,0.01737135648727417
squeezed_BR Vũng Tàu,population_male_lag6,0.006255740765482187
squeezed_BR Vũng Tàu,population_male_lag7,0.1418433040380478
squeezed_BR Vũng Tàu,population_male_lag8,0.12803806364536285
squeezed_BR Vũng Tàu,population_male_lag9,0.0
squeezed_BR Vũng Tàu,population_male_lag10,5.014575481414795
