fold_year,model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
2014,LightGBM,35.11048864574097,76.44848424394719,36.35696980699035,38.01423316417856,79.3201751478505,39.065086033686356,38.0865301083594,75.90480889232,40.803370349978124,37.70448482600753,71.38200568445498,40.16062219310705,38.29029317637119,73.3532555008837,41.85293479045704,37.20371566855558,53.16896583597992,42.38667734219372,574.7094116210938,0.0,0.0
2014,LSTM,51.95075607299805,94.61064331313365,50.403404235839844,52.302608489990234,94.62317328157516,51.245479583740234,51.68538284301758,93.77483004516723,51.54005813598633,51.83618927001953,92.95989453623267,52.37619400024414,52.128177642822266,93.19432193339355,53.51436233520508,50.65292739868164,69.45349585109089,54.38773727416992,574.7094116210938,0.0,0.0
2015,Naive,16.56696511556889,27.755663542752046,19.68590676611307,21.417163881324115,36.692252937646145,24.24518030718015,23.65661695382845,41.27206440706789,26.631220752817946,25.879592793747086,45.049285353621464,28.271962653928906,26.385241009039497,44.88334151426862,28.00898591150393,26.791699080087017,45.028818061629195,29.44188991071264,558.9766845703125,0.0,0.0
2015,SeasonalNaive,30.14082121727755,70.6075385018123,32.08436148732172,29.42174892265592,70.24138084794954,31.70783994690772,28.6484099893734,69.55784738453116,31.918999329046677,28.12068358856948,69.2480005007272,31.53772351233416,26.501090074143836,66.63992081922137,30.499836387162926,24.39719094509038,37.8886296417452,30.72178692974765,558.9766845703125,0.0,0.0
2015,XGBoost,25.01336669921875,48.18450308855146,33.41693115234375,23.87415313720703,41.81178034461027,33.233154296875,27.61598014831543,45.22846868823675,37.42310333251953,29.746566772460938,47.82623883490892,38.58818435668945,30.31309700012207,47.86817377492978,40.41520690917969,27.684534072875977,41.21000369202695,39.16313934326172,558.9766845703125,0.0,0.0
2015,HistGB,20.388215517341077,30.129609720033866,31.11123943088301,22.709466344793924,34.542917029362094,32.43473258868418,24.927665642145485,35.85048415562584,37.635195068120545,26.446102827592618,40.422056886007105,36.40958402658887,28.93307101005339,43.20330295569338,39.151848284952926,31.032908050894317,45.49750023787106,42.368790827051775,558.9766845703125,0.0,0.0
2015,LightGBM,20.75182133025175,32.33376867995904,32.78782709287034,22.56131689670409,34.09554064646096,34.37824293520156,27.21576487051797,40.91845278069684,38.00815734953407,27.70552434353311,41.14392697135979,38.963994002811766,28.32998779884551,42.5036893445007,39.24419572515062,28.02365221108883,42.53289140340835,39.03549268079298,558.9766845703125,0.0,0.0
2015,LSTM,41.05219650268555,57.61753654555291,48.630367279052734,41.97943115234375,58.053503154552395,49.853233337402344,41.64360427856445,57.349031177109914,50.37074661254883,41.2055778503418,56.90211407265551,50.50392150878906,41.47654724121094,56.963341419065294,51.322757720947266,42.42393493652344,57.511324886794036,52.75996780395508,558.9766845703125,0.0,0.0
2016,Naive,20.899009989073328,36.4782118370814,30.801234884477935,27.40606364672745,45.27831418335936,39.22836579645544,29.787419900656932,49.72683640166398,43.25760052765551,31.137927088519024,52.12287773264561,45.09337294413553,29.505610197337933,52.55047396635891,45.709591923446,30.245681376197933,52.99183585125179,48.952242414517336,547.79931640625,0.0,0.0
2016,SeasonalNaive,30.317172408454578,50.50473517662169,38.59099140617578,31.46921170015051,53.14235501316544,40.78080748672338,33.32647618974788,56.62176664750903,42.609387727267084,34.3807536885768,58.369304842320304,44.498117205810296,35.81750801715108,61.01757548070114,46.3801553002552,36.82692146770046,62.26906884528428,48.51919952810789,547.79931640625,0.0,0.0
2016,XGBoost,23.38460350036621,40.12158644942583,41.152679443359375,27.410476684570312,45.60868982870068,46.80328369140625,30.52326011657715,50.75955305715861,49.07535171508789,32.445228576660156,54.32289843999374,51.640159606933594,34.867958068847656,58.41347266737786,55.293983459472656,37.67291259765625,62.00697139800592,58.04905700683594,547.79931640625,0.0,0.0
2016,HistGB,24.326318027180285,38.715394842965964,41.925664146502776,26.814547530853297,43.79697940811939,45.33212283506424,31.23997305287907,51.09789701816113,50.690781639698756,31.293490979159447,52.97980586820063,50.796755400407214,34.42707373940444,57.82564813226372,53.61137843430278,37.95492638077481,62.98971416883946,58.28495197890188,547.79931640625,0.0,0.0
2016,LightGBM,24.495290691977306,39.64010281332659,42.24388499343498,27.980582003524564,46.87187573866514,45.62667472046436,31.009108501197648,51.53233165090516,49.45728966178618,32.45559426757174,54.32217043856041,51.99396029254733,34.741141191336936,59.46693469637829,53.59926501733337,36.420351272689565,61.59582786527555,57.04912866605114,547.79931640625,0.0,0.0
2016,LSTM,41.343868255615234,55.94131010068722,60.97953414916992,43.192020416259766,60.01909079422667,63.25885009765625,44.30956268310547,62.526960981718716,65.55592346191406,45.978275299072266,63.867726010726656,68.40973663330078,46.57345962524414,64.88279321568045,70.16693115234375,47.83356857299805,66.32024209635208,72.58716583251953,547.79931640625,0.0,0.0
2017,Naive,27.182264070155156,58.342788757022575,43.042957560840456,32.52260911058973,62.00314849044229,50.645136134312516,34.41397493236069,66.4684633771274,53.016359385766,36.06572415146113,66.0527241121739,56.357178133447846,34.58414194570567,61.74662804051942,56.73550441032137,36.891968639395856,65.33752224200977,60.50263060107199,539.8659057617188,0.0,0.0
2017,SeasonalNaive,36.82749493149044,63.38914880386842,59.56629578884414,37.25028398026024,63.37123894306036,60.96899108409215,36.23166291426431,62.29927492100792,61.055986644063154,35.927033379435954,61.849391446890984,62.19365874860774,35.96012443414596,61.525305454147485,63.6680107662036,36.34124526917441,62.20365209969197,64.92343065628927,539.8659057617188,0.0,0.0
2017,XGBoost,29.40799903869629,53.40997097920949,61.81501007080078,30.559843063354492,54.68139474849398,63.60369873046875,31.78702735900879,56.44475399810199,64.05953216552734,32.564605712890625,57.457692910604884,65.82563018798828,30.840665817260742,52.7932356691828,66.1729965209961,32.73973846435547,54.51301405326874,68.57408142089844,539.8659057617188,0.0,0.0
2017,HistGB,28.327500148265397,51.0663284107058,62.016363108556604,28.997444842688573,51.275514043592125,61.73722340103929,30.060427723453838,53.26482991268605,62.613433498037864,31.48664322039099,53.358022649646266,65.88639405758751,31.43058327023119,52.71358336238773,66.56663423867668,32.0516139934821,53.61751245393854,67.44710838552737,539.8659057617188,0.0,0.0
2017,LightGBM,28.88161679705393,52.262790377133605,62.02471737438711,30.009995620340753,52.11161350627125,63.828113154151666,31.131521903454217,53.89747604282582,65.16104187167099,33.02760011166421,55.51235065988702,68.47936247519472,32.04239217904785,54.75971264572507,68.59275933804318,32.59614167456537,54.08622525839928,68.1203275082277,539.8659057617188,0.0,0.0
2017,LSTM,43.85993194580078,62.11225032652577,80.40181732177734,42.642616271972656,60.33105891596695,80.35355377197266,42.52788162231445,59.94675778998602,80.61211395263672,42.732357025146484,60.043313223793916,81.27828216552734,43.05609130859375,60.5971525121282,81.65419006347656,43.68882369995117,60.9617579922036,83.08763122558594,539.8659057617188,0.0,0.0
