fold_year,model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
2013,Naive,11.400698515812039,18.66964967760301,16.283204796356728,12.908072074707805,20.57980192852141,18.372510787298655,14.233331069707724,21.641040780449252,20.401803329635086,15.149483462077418,23.103158374909533,21.82971638248491,15.376603631211394,24.00037872948484,22.37871148513671,16.57715157900537,31.986067380213825,23.23294418031871,307.3565368652344,0.7647058823529411,0.8125
2013,SeasonalNaive,18.203712685452093,35.81817951158244,26.317915329310026,17.9718883241064,35.34191154003714,26.257699104522274,17.825751989704926,35.37441053319079,26.236747293960487,17.9153406124012,35.496210940044406,26.63914704345192,18.319560988678372,36.28095801659902,27.069519492710253,18.70469926143539,42.75237982275062,27.09927810491862,307.3565368652344,0.6842105263157895,0.8125
2013,XGBoost,11.14132022857666,17.607818670133803,16.99161720275879,12.759358406066895,21.853794828099577,19.082609176635742,13.516921043395996,20.1287519855092,20.539466857910156,13.764047622680664,21.181087277379156,21.699432373046875,14.66134262084961,24.238170137235247,22.454357147216797,15.587273597717285,31.38078394613842,24.255695343017578,307.3565368652344,0.8666666666666667,0.8125
2013,HistGB,12.278062837461219,18.220484624927156,19.905515979644022,13.212100498725833,19.31143913152928,20.675364881245294,14.133259398603899,20.486359858673257,22.067809502552212,14.701835775286886,21.746004815548385,23.249362798918565,15.77702611441269,23.396659862281066,25.28501429370214,17.519364862085418,32.0527467547229,27.170204088907575,307.3565368652344,0.9285714285714286,0.8125
2013,LightGBM,10.964400971477898,17.008516238516112,17.07840151072382,12.451331022816587,19.479150022719526,19.0759578788978,13.08741777007746,19.380887124862145,20.264300861378103,14.3184987716526,21.351085755215685,22.343993130004087,15.244130329468529,22.759789647545954,24.52965213561789,16.68676282895984,31.066140444155117,26.188870096628147,307.3565368652344,0.9285714285714286,0.8125
2013,LSTM,33.4080696105957,48.433964084649574,42.729034423828125,33.76752471923828,48.58247206346004,43.537986755371094,33.66468811035156,48.541898582242844,44.04888916015625,34.44646453857422,49.34940990338689,45.511627197265625,34.56755828857422,49.271975189376164,46.27863693237305,35.66008758544922,54.93446246224336,47.20777130126953,307.3565368652344,0.0,0.0
2014,Naive,10.655374501783445,37.94318286769959,15.440674168798605,12.695299813291,39.086016862088336,18.32961317927284,14.199406061622758,39.56186815851943,20.08477792178287,15.379877533272115,41.996467822938044,21.629538810939096,15.551837406769994,40.330250992509114,22.41080426565035,14.866310812619078,33.52840011076506,22.653723446080022,302.14892578125,0.7333333333333333,0.7333333333333333
2014,SeasonalNaive,15.865687947529745,32.95200610014566,25.197952319939233,15.725138188257734,32.74602181231467,25.02778429098795,15.30335250091233,32.13833470293796,24.52196877552697,15.000287441794326,31.820679291689927,24.07500337258536,14.331855547286398,31.216846720414413,23.364531528241915,14.011244367308091,31.002230348330958,22.711064719234173,302.14892578125,0.8235294117647058,0.9333333333333333
2014,XGBoost,13.81394100189209,29.44793969607636,23.121374130249023,14.678876876831055,30.354951749313077,24.610918045043945,15.781649589538574,29.761010961281205,26.712352752685547,14.905338287353516,29.28821851277991,25.92532730102539,14.08052921295166,28.375383954244235,25.09550666809082,13.296459197998047,18.957038896686075,24.87890625,302.14892578125,0.8333333333333334,0.6666666666666666
2014,HistGB,10.889371093840824,28.990892974057438,17.815172970724422,12.004844374325124,28.472584475071468,19.863596357629618,13.198797673467432,28.728041972876152,22.768105772936106,13.723571644066425,29.398512785745236,24.12370740037343,15.006703210346021,28.697588263532904,27.24685712797616,12.647963023156317,17.87673704275242,25.34492578863523,302.14892578125,0.75,0.6
2014,LightGBM,12.086144585718058,29.019792036977883,20.48405736148871,13.172907303404507,28.46336905949238,23.475327418691926,13.78060150385518,28.737772790750714,25.018962601179307,14.82915605427714,30.008177355201084,27.079885756599666,14.850060035352852,28.65833166258258,27.995565442767678,14.181165298336898,20.58869846082767,28.093941161009905,302.14892578125,0.8571428571428571,0.8
2014,LSTM,30.43686294555664,48.606878753005475,47.27953338623047,30.740520477294922,48.605695878929666,47.81306838989258,30.905275344848633,48.76499418848653,48.13080978393555,30.701045989990234,48.60098921157624,48.475830078125,30.934551239013672,49.38692498399754,49.032039642333984,29.7500057220459,42.15428669446027,48.79374694824219,302.14892578125,0.0,0.0
2015,Naive,7.2217376286915655,13.082774770696698,14.165516223675889,9.046635677486519,15.06725426098173,17.71418285525002,9.86835552630423,16.468456549183358,19.730277233845772,11.222525015963145,18.422899610578792,21.94419835378584,11.66854525857148,19.192374454369606,23.286285491758324,12.21996193397476,20.7837230773428,24.446896319794114,294.0830078125,0.8571428571428571,0.8571428571428571
2015,SeasonalNaive,12.624755383395506,31.151099496138578,20.725624920492123,12.52807461967165,31.070084027413436,21.069162214990193,12.577470118048614,31.157978144708256,21.36661056256538,12.537916281996191,31.24726028564514,21.69694108679132,12.363248665570106,30.69563686379358,21.86419322756184,11.634724015984448,19.848004581315514,22.1319418377069,294.0830078125,0.8,0.8571428571428571
2015,XGBoost,8.874062538146973,15.141753698899114,18.204341888427734,9.824692726135254,15.495277423670847,20.78780174255371,11.581147193908691,18.83650374382188,23.629955291748047,11.860079765319824,19.25288270445859,24.70680046081543,12.573094367980957,20.80336801697286,25.732269287109375,11.903935432434082,19.53379045977924,25.413179397583008,294.0830078125,1.0,0.6428571428571429
2015,HistGB,8.556565896716076,13.800117807208716,17.933491737892144,9.105842473820134,14.899466725535762,19.921831544543437,10.620412276267325,17.343789838688828,22.528029018122954,12.44479827402429,18.648420939032352,26.59029856435657,11.93471243942677,19.004641150070842,25.76992057618815,12.294304887162244,20.19301323672702,26.278712531646452,294.0830078125,1.0,0.7142857142857143
2015,LightGBM,9.227036805831665,14.500830390891707,19.552991086296355,10.1632777086137,16.26017118073393,21.84264673423241,10.73615541968352,17.349645128663337,23.12433479072622,11.973584208425835,18.81980968245288,25.907764536755305,13.030064844579062,20.23474451238185,27.826737814476527,13.137456633620626,21.02414205703298,28.088541615330964,294.0830078125,1.0,0.8571428571428571
2015,LSTM,24.068058013916016,36.31376060096744,41.45684051513672,24.316022872924805,36.45262604137732,42.35303497314453,24.645456314086914,37.1398197483173,43.05024719238281,24.98542022705078,37.585287129324286,43.7397346496582,25.300825119018555,38.09198589793446,44.40944290161133,25.996688842773438,39.08672686215712,45.60073471069336,294.0830078125,0.0,0.0
2016,Naive,9.800503855455194,19.990322432761204,27.036439629910554,12.09179407335586,22.894551163581788,34.20594997051138,13.637360781252626,25.33154753974618,38.705054780729576,15.801484871851555,29.20957080207227,42.82226098995808,17.01979697145362,31.55503306559562,45.683453146598794,17.64307208380019,33.0721548857685,48.603780770325315,288.74615478515625,0.7692307692307693,0.8333333333333334
2016,SeasonalNaive,14.456016110584656,24.49933414139328,33.78687854786045,14.93724564194578,25.79078489033324,36.02619136134666,15.656115966003949,28.878686177671,38.683966453938886,16.03535306008228,29.2686765424051,40.750658663133734,16.689848996666885,30.553680014075454,42.8099122832155,17.619179061958643,33.41550425585848,45.098434793313544,288.74615478515625,0.6428571428571429,0.75
2016,XGBoost,10.956145286560059,19.618480984586398,27.374570846557617,11.61888313293457,19.484872280893565,31.75566864013672,13.923922538757324,22.89916382974633,38.139251708984375,14.51411247253418,24.650492683733145,39.61545944213867,15.154229164123535,24.909031271151182,42.15208435058594,15.984169006347656,27.161325627871722,44.90003204345703,288.74615478515625,0.8333333333333334,0.8333333333333334
2016,HistGB,10.156214252510827,18.997997477636652,26.320047020138144,11.661981873120071,20.302260505162568,32.792440010330246,13.386543425260948,22.16842153145539,37.848088979915744,14.660709115782977,24.48333406526865,40.73797751121651,15.485882796332353,25.555755750095088,43.347997601575834,16.853248065488426,27.987766607832,47.07110429331604,288.74615478515625,0.8333333333333334,0.8333333333333334
2016,LightGBM,10.839553731392368,18.65506099680881,28.432094995351108,11.64705146255971,19.47681460890147,32.87419042697501,13.405528983140082,22.254270687912495,37.935006592949186,14.631900440293636,24.744050478788676,40.38210337483222,16.358679192150223,27.29455885130984,44.590474772334964,16.787218098562096,27.78467041590698,46.70574334788939,288.74615478515625,0.7692307692307693,0.8333333333333334
2016,LSTM,25.743135452270508,37.79346919080812,53.49211120605469,26.533536911010742,39.526449498543855,55.78213882446289,26.691659927368164,39.59797666370562,57.75291442871094,27.34656524658203,40.150938972714265,60.32466125488281,27.68442726135254,40.40890392724805,62.121742248535156,27.928653717041016,40.27608578222939,64.18194580078125,288.74615478515625,0.0,0.0
2017,Naive,14.021754183375153,35.47593074370284,38.70705099820927,15.633660176133318,35.82410829044457,45.32558427407473,16.7791382132823,39.72981445316415,46.07307271959497,18.09125888812318,41.34022902770196,50.119944588823095,17.51965940550669,40.09833302881437,49.779336218051576,18.49510294252921,39.99061579789245,53.15801036335001,280.869384765625,0.3333333333333333,0.3333333333333333
2017,SeasonalNaive,19.277640872237026,37.27707928356583,57.43375781786633,20.103940243406416,39.78021656953885,58.727704183450804,19.50252178665717,38.581118210156376,57.15681166062239,19.75690486093153,39.836029855824606,57.901303840960395,19.99311565073518,40.676121537387345,58.94004595816287,20.176229324189748,41.728941390756944,59.393458040142654,280.869384765625,0.5,1.0
2017,XGBoost,14.635222434997559,31.112540451397468,51.1932487487793,16.202342987060547,32.51825471405926,54.55910110473633,18.001951217651367,38.54528048232283,56.1387939453125,18.76471710205078,38.51722074534081,57.17360305786133,19.264286041259766,38.95048157145734,58.672420501708984,20.236331939697266,39.765678720494165,60.02871322631836,280.869384765625,0.75,0.5
2017,HistGB,13.926469567009137,30.264652893357834,49.70885735420447,16.447601330437394,32.892161186723484,54.86680831684959,17.472895699494597,34.66753260377079,56.069075625783206,19.058490360497636,37.59575693995139,58.76237594656061,19.065473548526285,36.08155368368685,59.00900320085075,20.16137406616213,37.602334959366075,61.12718872927106,280.869384765625,0.75,0.5
2017,LightGBM,14.564665429783814,30.15882286151744,51.81086440910831,16.592444974314688,33.15812473661008,54.823741503289945,17.974722338803872,35.86574532662741,56.554154077032415,18.999018122602095,37.28456888649743,58.85247472943933,19.35777352496823,36.582211231882546,59.8092367425761,20.314705554709978,38.18447224937453,61.31244538576811,280.869384765625,0.6,0.5
2017,LSTM,29.634199142456055,41.376475143642914,75.91654968261719,29.887279510498047,41.89509924585825,76.65913391113281,30.088510513305664,42.05801163599437,77.29725646972656,29.740800857543945,41.41995056355693,77.85245513916016,29.6418399810791,41.162340274041,78.44641876220703,29.38201141357422,40.78186212423744,79.1868667602539,280.869384765625,0.0,0.0
