model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
HistGB,11.161336729507616,22.05482915543756,26.33661701252064,12.486474110085712,23.175582404804512,29.624008222119635,13.762381694618842,24.678829161092885,32.256221779862045,14.917881033931645,26.374405909109203,34.69274444428514,15.453959621808824,26.54723974193335,36.13175856005861,15.895250980810905,27.142519720280085,37.39842708635527,294.64080200195315,0.8523809523809524,0.6920238095238095
LSTM,28.658065032958984,42.504909554614706,52.17481384277344,29.04897689819336,43.01246854563383,53.22907257080078,29.199118041992186,43.220540163749334,54.05602340698242,29.444059371948242,43.421315156111724,55.18086166381836,29.625840377807616,43.66442605451944,56.05765609741211,29.743489456176757,43.446684785065514,56.99421310424805,294.64080200195315,0.0,0.0
LightGBM,11.53636030484076,21.86860450494239,27.47168187259366,12.805402494341838,23.367525921691474,30.418372792417422,13.796885203112023,24.71766421176322,32.57935178465304,14.950431519450262,26.44153843163115,34.91324430552612,15.768141585303777,27.105927181140554,36.95033338155463,16.221461682837887,27.729624725459455,38.0779083213253,294.64080200195315,0.8309890109890109,0.7605952380952381
Naive,10.620013737023479,25.03237209849267,22.32657716339021,12.4750923629949,26.690346501123564,26.789568213281523,13.743518330433925,28.546545496212474,28.998997197117653,15.128925954257483,30.81446512764012,31.669131825198207,15.427288534702635,31.035274054154705,32.70771812143915,15.960319870385723,31.87219225039653,34.419071015973635,294.64080200195315,0.6915492350786467,0.7139285714285715
SeasonalNaive,16.085562599839808,32.33953970656516,32.69242578709363,16.253257403477598,32.945803767927465,33.421708231059576,16.1730424722654,33.22610555373287,33.59322094932283,16.249160451441107,33.53377138312184,34.21261080138454,16.33952596978739,33.88464863045397,34.80964049797848,16.429215206175265,33.749412079802504,35.28683549906318,294.64080200195315,0.6901194161875276,0.8705952380952381
XGBoost,11.884138298034667,22.58570670021863,27.37703056335449,13.016830825805664,23.941430199207264,30.15921974182129,14.56111831665039,26.03414220053629,33.03196411132812,14.761659049987793,26.57798038473832,33.82412452697754,15.146696281433105,27.455286990212176,34.82132759094238,15.401633834838867,27.359723530193925,35.8953052520752,294.64080200195315,0.8566666666666667,0.6910714285714286
