province,feature,importance
squeezed_An Giang,Total_Evaporation,1.7818078994750977
squeezed_An Giang,Total_Rainfall,0.91324383020401
squeezed_An Giang,Max_Daily_Rainfall,0.5009841322898865
squeezed_An Giang,n_raining_days,1.3981622457504272
squeezed_An Giang,Average_temperature,0.03490440174937248
squeezed_An Giang,Max_Average_Temperature,0.030584609135985374
squeezed_An Giang,Min_Average_Temperature,0.16356392204761505
squeezed_An Giang,Max_Absolute_Temperature,0.19671286642551422
squeezed_An Giang,Min_Absolute_Temperature,0.2621072232723236
squeezed_An Giang,Average_Humidity,1.0175979137420654
squeezed_An Giang,Min_Humidity,0.16270139813423157
squeezed_An Giang,n_hours_sunshine,0.01799137331545353
squeezed_An Giang,population_male,5.476625442504883
squeezed_An Giang,population_female,0.01273003313690424
squeezed_An Giang,population_urban,0.2322864979505539
squeezed_An Giang,population_countryside,0.013045884668827057
squeezed_An Giang,Influenza_rates,52.50333786010742
squeezed_An Giang,Influenza_rates_lag1,15.109733581542969
squeezed_An Giang,Influenza_rates_lag2,4.165619373321533
squeezed_An Giang,Influenza_rates_lag3,0.3688810169696808
squeezed_An Giang,Influenza_rates_lag4,3.9361488819122314
squeezed_An Giang,Influenza_rates_lag5,3.7741858959198
squeezed_An Giang,Influenza_rates_lag6,0.5204768776893616
squeezed_An Giang,Influenza_rates_lag7,0.16199490427970886
squeezed_An Giang,Influenza_rates_lag8,7.087802410125732
squeezed_An Giang,Influenza_rates_lag9,4.898772716522217
squeezed_An Giang,Influenza_rates_lag10,10.95103931427002
squeezed_An Giang,Influenza_rates_lag11,19.332117080688477
squeezed_An Giang,Influenza_rates_lag12,1.2989509105682373
squeezed_An Giang,Total_Evaporation_lag1,0.39459946751594543
squeezed_An Giang,Total_Evaporation_lag2,0.19358044862747192
squeezed_An Giang,Total_Evaporation_lag3,0.06227416917681694
squeezed_An Giang,Total_Evaporation_lag4,0.07568351179361343
squeezed_An Giang,Total_Evaporation_lag5,0.041643161326646805
squeezed_An Giang,Total_Evaporation_lag6,0.08745449036359787
squeezed_An Giang,Total_Evaporation_lag7,0.6856642365455627
squeezed_An Giang,Total_Evaporation_lag8,0.045924995094537735
squeezed_An Giang,Total_Evaporation_lag9,0.26475706696510315
squeezed_An Giang,Total_Evaporation_lag10,0.07193649560213089
squeezed_An Giang,Total_Evaporation_lag11,0.011366408318281174
squeezed_An Giang,Total_Evaporation_lag12,0.050271857529878616
squeezed_An Giang,Total_Rainfall_lag1,0.10148244351148605
squeezed_An Giang,Total_Rainfall_lag2,0.1014675498008728
squeezed_An Giang,Total_Rainfall_lag3,0.04680551588535309
squeezed_An Giang,Total_Rainfall_lag4,0.05526214838027954
squeezed_An Giang,Total_Rainfall_lag5,0.2089126706123352
squeezed_An Giang,Total_Rainfall_lag6,0.015413075685501099
squeezed_An Giang,Total_Rainfall_lag7,0.6404598355293274
squeezed_An Giang,Total_Rainfall_lag8,0.2298169732093811
squeezed_An Giang,Total_Rainfall_lag9,0.01758149079978466
squeezed_An Giang,Total_Rainfall_lag10,0.27278608083724976
squeezed_An Giang,Total_Rainfall_lag11,0.17699100077152252
squeezed_An Giang,Total_Rainfall_lag12,0.15518046915531158
squeezed_An Giang,Max_Daily_Rainfall_lag1,0.17818832397460938
squeezed_An Giang,Max_Daily_Rainfall_lag2,0.4610990583896637
squeezed_An Giang,Max_Daily_Rainfall_lag3,0.014889039099216461
squeezed_An Giang,Max_Daily_Rainfall_lag4,0.08860529214143753
squeezed_An Giang,Max_Daily_Rainfall_lag5,0.2506152391433716
squeezed_An Giang,Max_Daily_Rainfall_lag6,0.17522911727428436
squeezed_An Giang,Max_Daily_Rainfall_lag7,0.24037162959575653
squeezed_An Giang,Max_Daily_Rainfall_lag8,0.39852210879325867
squeezed_An Giang,Max_Daily_Rainfall_lag9,0.24145221710205078
squeezed_An Giang,Max_Daily_Rainfall_lag10,0.05268460884690285
squeezed_An Giang,Max_Daily_Rainfall_lag11,1.2426552772521973
squeezed_An Giang,Max_Daily_Rainfall_lag12,0.08253265172243118
squeezed_An Giang,n_raining_days_lag1,0.3983951807022095
squeezed_An Giang,n_raining_days_lag2,0.11691772937774658
squeezed_An Giang,n_raining_days_lag3,0.08542662113904953
squeezed_An Giang,n_raining_days_lag4,0.08438065648078918
squeezed_An Giang,n_raining_days_lag5,0.008255123160779476
squeezed_An Giang,n_raining_days_lag6,0.1770867258310318
squeezed_An Giang,n_raining_days_lag7,0.07012848556041718
squeezed_An Giang,n_raining_days_lag8,0.024686800315976143
squeezed_An Giang,n_raining_days_lag9,0.1062072217464447
squeezed_An Giang,n_raining_days_lag10,1.3970413208007812
squeezed_An Giang,n_raining_days_lag11,0.03334355726838112
squeezed_An Giang,n_raining_days_lag12,0.30419209599494934
squeezed_An Giang,Average_temperature_lag1,0.17027626931667328
squeezed_An Giang,Average_temperature_lag2,0.05702796205878258
squeezed_An Giang,Average_temperature_lag3,0.035776350647211075
