target,predictor,lag,n_samples,n_provinces,missing_ratio_pair,control_mode,pearson_corr,spearman_corr,kendall_tau,distance_corr,mutual_info,spearman_perm_p,abs_spearman,abs_pearson
Dengue_fever_rates,Total_Evaporation,4,14140,55,0.026170798898071612,month_province,0.05150821673969802,0.09774733810364544,0.0684596243506936,0.1135498064134534,0.039183076089730484,,0.09774733810364544,0.05150821673969802
Dengue_fever_rates,Total_Evaporation,5,14087,55,0.029820936639118445,month_province,0.06962614185850682,0.1380647920646117,0.0958494171982351,0.1539968793769428,0.038898976382276906,,0.1380647920646117,0.06962614185850682
Dengue_fever_rates,Total_Evaporation,6,14034,55,0.03347107438016528,month_province,0.05538312369010806,0.14457502642971082,0.09838672720857342,0.1535229532399359,0.05487060162674151,,0.14457502642971082,0.05538312369010806
Dengue_fever_rates,Total_Rainfall,0,14352,55,0.011570247933884281,month_province,0.02945046519808663,0.10276931839816728,0.07130488057975129,0.1044673004053012,0.052044313873087056,,0.10276931839816728,0.02945046519808663
Dengue_fever_rates,Total_Rainfall,1,14299,55,0.015220385674931114,month_province,0.012039040454425868,0.05417737263176757,0.0375314151249396,0.09489532599438409,0.08530438177735356,,0.05417737263176757,0.012039040454425868
Dengue_fever_rates,Total_Rainfall,2,14246,55,0.018870523415977947,month_province,-0.007464995781483092,-0.015656868282172345,-0.011288839351742644,0.0941746142477804,0.06435835082991659,,0.015656868282172345,0.007464995781483092
Dengue_fever_rates,Total_Rainfall,3,14193,55,0.02252066115702478,month_province,-0.03384371649430334,-0.08404109181202975,-0.05705517656341885,0.11717824838917018,0.07453905198091526,,0.08404109181202975,0.03384371649430334
Dengue_fever_rates,Total_Rainfall,4,14140,55,0.026170798898071612,month_province,-0.03988161528230766,-0.10719801535026881,-0.07115547976890094,0.15518355253223642,0.0698947578987843,,0.10719801535026881,0.03988161528230766
Dengue_fever_rates,Total_Rainfall,5,14087,55,0.029820936639118445,month_province,-0.03761551422457951,-0.09841347279860847,-0.06302701723201544,0.14218717341790746,0.07045955192523135,,0.09841347279860847,0.03761551422457951
Dengue_fever_rates,Total_Rainfall,6,14034,55,0.03347107438016528,month_province,-0.01979675441512374,-0.05385209044389481,-0.0345084783448298,0.1260835389905724,0.07892070446435273,,0.05385209044389481,0.01979675441512374
Dengue_fever_rates,Max_Daily_Rainfall,0,14352,55,0.011570247933884281,month_province,0.020495622049045,0.07629832142929922,0.05185499877673301,0.10519347288092899,0.05091322504098805,,0.07629832142929922,0.020495622049045
Dengue_fever_rates,Max_Daily_Rainfall,1,14299,55,0.015220385674931114,month_province,0.009975988598656779,0.033813178208329076,0.023200233344024185,0.10013034831473581,0.08077947683629194,,0.033813178208329076,0.009975988598656779
Dengue_fever_rates,Max_Daily_Rainfall,2,14246,55,0.018870523415977947,month_province,-0.006470723033733878,-0.01893498893149617,-0.012939628748262065,0.06923127749944022,0.06599896666159832,,0.01893498893149617,0.006470723033733878
Dengue_fever_rates,Max_Daily_Rainfall,3,14193,55,0.02252066115702478,month_province,-0.022973145290264348,-0.06085569733521401,-0.0411931235631793,0.10976737493079403,0.04422248908247628,,0.06085569733521401,0.022973145290264348
Dengue_fever_rates,Max_Daily_Rainfall,4,14140,55,0.026170798898071612,month_province,-0.02271640764253876,-0.06741511813817512,-0.04456909951548869,0.11032261141684077,0.06385773153889573,,0.06741511813817512,0.02271640764253876
Dengue_fever_rates,Max_Daily_Rainfall,5,14087,55,0.029820936639118445,month_province,-0.01750874189620823,-0.05149593621667743,-0.03245599536769734,0.09493559616617167,0.04712681376181127,,0.05149593621667743,0.01750874189620823
Dengue_fever_rates,Max_Daily_Rainfall,6,14034,55,0.03347107438016528,month_province,-0.007318492691789549,-0.016628277946583475,-0.009994529929793078,0.0997798901125198,0.04263734119460327,,0.016628277946583475,0.007318492691789549
Dengue_fever_rates,n_raining_days,0,14352,55,0.011570247933884281,month_province,0.08555703514560913,0.14753037822394843,0.10199372034297023,0.16676928755713383,0.08786349073701594,,0.14753037822394843,0.08555703514560913
Dengue_fever_rates,n_raining_days,1,14299,55,0.015220385674931114,month_province,0.07469011646091704,0.11648747068982945,0.07952095332952633,0.16003392715161185,0.09425454818299883,,0.11648747068982945,0.07469011646091704
Dengue_fever_rates,n_raining_days,2,14246,55,0.018870523415977947,month_province,0.049929423562264916,0.059807373185296935,0.03985561901488549,0.13209192619586554,0.06904467512479151,,0.059807373185296935,0.049929423562264916
Dengue_fever_rates,n_raining_days,3,14193,55,0.02252066115702478,month_province,0.010697119456512688,-0.011183202286108673,-0.00977229592645814,0.07641268116001111,0.09098358724576805,,0.011183202286108673,0.010697119456512688
Dengue_fever_rates,n_raining_days,4,14140,55,0.026170798898071612,month_province,-0.008651163055035249,-0.05850014629379663,-0.042965359434142675,0.09617482946460981,0.11721865898847916,,0.05850014629379663,0.008651163055035249
