model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
HistGB,6.189030338756911,14.691095090720014,102.50250687146948,7.729091927557501,17.708825107325005,111.96615905227124,8.229553653562268,18.009740958987237,119.47883365024678,8.014372287341034,17.656661113562286,119.07248321712925,8.692507158429862,18.443727966208,121.74678162744202,8.099041076738864,17.61482661641185,122.70712054131054,35.96745,0.6229508196721312,0.6551724137931034
XGBoost,6.710066318511963,15.247425800123557,111.6946258544922,7.565981388092041,17.519771197492847,116.66512298583984,8.486648559570312,19.508118333355554,121.35611724853516,8.632546424865723,18.11375846834691,126.00282287597656,8.701324462890625,18.455383937731085,124.6708984375,8.525410652160645,18.20048180246328,123.36515045166016,35.96745,0.5522388059701493,0.6379310344827587
Naive,7.811671986812349,19.283213110208926,75.12065224695701,11.548905866550928,26.693685618609983,95.96102331561652,12.704378683023974,28.752422519939643,103.38160593679736,11.495339445816892,27.31527593471868,100.57066258767628,9.507660566372452,24.455968263545948,92.53600813844773,8.794807905958194,23.820790767528376,87.51047963078153,35.96745,0.453125,0.5
LSTM,8.21249771118164,20.40478659927884,131.2943572998047,8.117695808410645,20.022712018655994,132.2234344482422,8.093263626098633,19.796595209398145,133.66685485839844,8.173883438110352,19.858306976100238,133.17056274414062,8.15192985534668,20.207410695620663,131.9883575439453,8.27224063873291,20.145685215760224,133.6949462890625,36.073532,0.0,0.0
Prophet,9.057928461822192,20.089519866788937,150.5988112066879,9.15559469597962,20.304260072188235,151.29328689225008,9.52088594264088,20.9409208095574,153.4210516955675,10.008135546441077,21.715684958530325,155.2689765174681,10.58993092557557,22.47551662908846,158.20444464585972,10.886968541836264,22.66395777098001,159.36398897647732,35.96745,0.625,0.0862068965517241
SeasonalNaive,9.804913161644292,25.215379090288955,91.97537281834175,11.099034258864329,27.145627245529017,102.19683220042012,11.4213171155582,27.904388261333647,107.83779189755948,10.64032022484294,27.121600138293697,102.2045792199738,9.192380238350063,24.860620715557808,95.34293034006063,8.32073011453938,22.09544116922065,99.3407106194786,35.96745,0.2542372881355932,0.2586206896551724
