feature,importance
Dengue_fever_rates_rollstd_3,0.10667948144113415
Total_Evaporation_lag8,0.10581532923408554
Min_Humidity_lag11,0.1052096839206184
n_raining_days_lag10,0.10517594697465342
Max_Average_Temperature_lag1,0.10228875757911489
n_hours_sunshine_lag5,0.10201412835853162
Min_Absolute_Temperature_lag7,0.10153873289638354
Total_Rainfall_lag4,0.09589290053697604
Min_Absolute_Temperature_lag2,0.09517185428293747
Min_Absolute_Temperature_lag1,0.09445579456903723
Min_Absolute_Temperature_lag11,0.09362658216417723
population_urban,0.09242160860465642
population_female_lag12,0.08909086191070574
Max_Daily_Rainfall_lag1,0.08864168615910546
Max_Absolute_Temperature_lag1,0.08811413607651247
Average_Humidity,0.0858249128497609
Min_Humidity_lag5,0.08448539902668441
Min_Average_Temperature_lag8,0.08326619971786169
population_countryside_lag12,0.08139569962308375
Min_Absolute_Temperature_lag6,0.08042073491214742
n_hours_sunshine_lag12,0.07878798136806148
Average_temperature_lag1,0.07720209811532432
n_hours_sunshine_lag10,0.07557992971841326
population_male,0.07525583412389836
n_hours_sunshine_lag8,0.07420614518348106
n_hours_sunshine_lag7,0.07378408451930328
Min_Humidity_lag3,0.0730011910282925
n_hours_sunshine_lag6,0.07125072852138405
Average_Humidity_lag2,0.0710545296848729
Total_Evaporation_lag10,0.06858591497163904
Total_Rainfall_lag9,0.06857731288466695
Min_Humidity_lag10,0.06828085866994191
population_countryside_lag7,0.06809870269004485
Average_Humidity_lag1,0.0646752279422859
Average_temperature_lag4,0.06339236725714265
Min_Humidity_lag8,0.06336991519662981
Max_Daily_Rainfall_lag4,0.06297585426297307
Min_Absolute_Temperature_lag10,0.06260091616794014
Average_temperature_lag7,0.0625314694357915
Total_Evaporation_lag7,0.06185534896612844
n_hours_sunshine_lag11,0.06169427508572053
Average_Humidity_lag7,0.06136294880347982
Total_Evaporation_lag2,0.06104085352687391
Max_Absolute_Temperature_lag2,0.06094734170886212
population_urban_lag11,0.06077286982062561
Min_Humidity_lag1,0.06054447796898757
Average_temperature_lag2,0.05898351489855658
population_countryside_lag6,0.05886550603829407
Max_Daily_Rainfall_lag5,0.05874827632045895
Average_temperature_lag5,0.0586395251052055
Total_Evaporation,0.05838067123030286
Total_Rainfall_lag5,0.05732886154015471
Max_Average_Temperature_lag6,0.05600006299901134
n_raining_days_lag2,0.05598344263228578
population_urban_lag6,0.055390512638554795
Min_Absolute_Temperature_lag4,0.05476860759709166
n_hours_sunshine_lag9,0.05459772518067941
Max_Absolute_Temperature_lag9,0.053973126441638535
Max_Daily_Rainfall_lag8,0.05376086276835355
population_countryside_lag9,0.053421897149957716
Total_Evaporation_lag1,0.05236522950640793
n_raining_days_lag4,0.05199400390866562
Total_Rainfall_lag12,0.05198783680169792
Min_Humidity_lag9,0.05103629839013805
Min_Humidity_lag4,0.050952153851486846
Total_Evaporation_lag11,0.05088553371413416
Total_Rainfall_lag10,0.050545636528750604
Min_Average_Temperature_lag2,0.050468325960619925
Average_temperature_lag3,0.048149843641955126
Total_Rainfall_lag11,0.04808963495232213
Min_Average_Temperature_lag12,0.04767928029083901
Max_Daily_Rainfall,0.04729162748380316
Min_Average_Temperature_lag11,0.046759920639600855
population_male_lag4,0.04553535431149302
Min_Absolute_Temperature_lag3,0.04472816796243136
Average_Humidity_lag3,0.04425468600540005
Min_Absolute_Temperature_lag5,0.04394377816280978
Min_Average_Temperature_lag3,0.04341444593766716
Total_Evaporation_lag9,0.043410954282125096
population_countryside_lag8,0.04308257666118123
Min_Average_Temperature_lag4,0.04238635909913089
n_raining_days_lag3,0.04229422137028871
population_countryside_lag11,0.042230864340455775
Max_Daily_Rainfall_lag12,0.041483193212650656
Min_Average_Temperature_lag1,0.040055060137714864
population_male_lag6,0.03996525197530619
Max_Absolute_Temperature_lag8,0.039560857299593494
Average_temperature_lag11,0.03941562901962958
population_urban_lag1,0.038134002610226654
Total_Rainfall_lag8,0.03729983995088323
population_countryside_lag3,0.03720344051455179
Max_Daily_Rainfall_lag3,0.036994476340888295
n_raining_days_lag6,0.036173847669199365
Min_Average_Temperature_lag5,0.036147521729938875
population_urban_lag5,0.036045925797356534
Max_Daily_Rainfall_lag11,0.034476467075776084
Total_Evaporation_lag6,0.03420602607671537
Max_Average_Temperature_lag11,0.03347864914200601
population_countryside_lag4,0.03334748635451754
n_raining_days_lag5,0.03331095216316709
Average_Humidity_lag8,0.03312574134795505
Total_Evaporation_lag12,0.033030121336567506
Max_Average_Temperature_lag5,0.032408038191036805
Max_Average_Temperature_lag9,0.031637343676592496
Max_Average_Temperature_lag3,0.03121937921646506
Max_Daily_Rainfall_lag9,0.03116406316039665
Max_Average_Temperature_lag7,0.03109663300974774
population_male_lag5,0.030942067202491513
Average_Humidity_lag4,0.02950041841664508
Min_Average_Temperature_lag7,0.02949060891890119
population_female,0.029001026756879447
n_raining_days_lag1,0.028948937024436277
Total_Rainfall_lag6,0.0282835731205803
Max_Average_Temperature_lag10,0.028037158792777083
Max_Daily_Rainfall_lag10,0.027785924887558672
Max_Daily_Rainfall_lag7,0.02778467747729052
population_male_lag1,0.02754126031686362
Total_Evaporation_lag4,0.02681572197447472
Max_Average_Temperature_lag2,0.026567201341844048
Total_Rainfall_lag7,0.02621478561869915
n_raining_days,0.02572677075721219
Total_Evaporation_lag3,0.025310272950818075
Min_Average_Temperature_lag6,0.025048408048273796
population_urban_lag7,0.024358710623610585
population_female_lag7,0.024257725703259615
Average_Humidity_lag12,0.023556062035606812
Max_Average_Temperature_lag4,0.02280690278510837
Average_Humidity_lag9,0.022800108596404144
Max_Absolute_Temperature_lag11,0.022122568703913964
Max_Daily_Rainfall_lag6,0.020731023563482626
Total_Evaporation_lag5,0.020726490576198794
Average_Humidity_lag11,0.02043133893389479
population_female_lag4,0.020394124988233984
Average_Humidity_lag10,0.020117075139359997
population_countryside_lag2,0.019167347205441505
Average_Humidity_lag5,0.018931638065759527
population_urban_lag4,0.018878544991012162
Max_Average_Temperature_lag8,0.018533739437833548
Max_Absolute_Temperature_lag10,0.018452272643913237
population_urban_lag9,0.01760427772296659
Average_Humidity_lag6,0.016331880282683262
population_male_lag3,0.01613502549527208
population_urban_lag10,0.014159815546380775
population_male_lag2,0.013304972165514184
population_male_lag7,0.012921956348063634
population_countryside_lag5,0.012806515252771974
population_female_lag2,0.012047465141262892
population_countryside_lag1,0.011362319326641326
population_male_lag9,0.010033590100868912
population_urban_lag8,0.009639482637861548
population_female_lag5,0.009616094121661858
population_male_lag8,0.008830821385699105
population_female_lag1,0.008816859692443715
population_female_lag11,0.008056400527087447
population_male_lag11,0.005214115381615155
population_male_lag12,0.004397265785336117
population_female_lag3,0.004372444241388046
population_female_lag6,0.0036015368824856824
population_male_lag10,0.0033933560067010483
population_countryside_lag10,0.0021676559263405907
population_female_lag8,0.00189541437734566
population_female_lag10,0.0015719115299188747
population_female_lag9,0.0008487966837107686
