model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
HistGB,28.2992375015913,53.026429059489395,41.408094855885516,30.06953182524228,54.38166857208254,42.33214776394633,32.05038187586863,57.10738716399741,45.34764320740896,32.67123165339498,58.00825708304868,45.93419233074026,33.40779448672996,56.29189309701852,47.07390327590342,33.819601345885324,56.754993619117876,48.12903404874278,562.3081420898437,0.0,0.0
LSTM,47.729087829589844,72.6607380021824,58.83352508544922,48.09065246582031,73.2143860777313,59.69373474121094,47.93614196777344,73.1699760178956,60.24504165649414,47.80021591186524,73.21469668018335,60.96710205078125,47.11052017211914,70.84746394656813,61.50455856323242,47.26948776245117,70.62873341167156,62.461570739746094,562.3081420898437,0.0,0.0
LightGBM,28.255397509079774,53.36220127792767,40.421188246560725,30.41617740814784,55.32227742556527,42.52877925638303,32.03357511930362,57.71335865963165,44.45399563351924,33.099481823784316,58.02634467845949,46.62670433047088,33.19490483159422,55.7177240192151,46.94382686435996,33.52220072716631,56.57073513411321,47.76494245964791,562.3081420898437,0.0,0.0
Naive,25.95076148245688,60.200437481021275,27.984285610599784,30.909837448292233,65.73040975471767,33.11103780536582,33.109430288540715,68.56103547535706,35.72264035870085,34.460429847170374,69.64453750451644,37.47423742124119,32.82883389946746,64.65357273234139,37.63956556222753,33.86864736722954,65.75953259672582,39.73991623376956,562.3081420898437,0.0,0.0
SeasonalNaive,37.64497616874353,91.82834030944841,38.94096831520265,37.66289006497036,92.19869478739321,39.669518366808575,37.416133466682425,92.33853080462562,40.007213130374375,37.33827928465017,92.42037713640075,40.7293209122898,36.399335599003464,89.96025905444363,40.92074133879998,36.23913052550199,85.21804223476852,41.549878379684955,562.3081420898437,0.05,0.05
XGBoost,28.782355880737306,56.92000503425918,40.38075141906738,31.494990158081055,58.04354357582041,43.09911918640137,33.03725700378418,58.951185663058496,44.74534301757812,33.337349319458006,61.23040535718427,45.934879302978516,33.857109451293944,57.63961766424087,47.47311706542969,34.89145774841309,59.23107474286795,49.11889495849609,562.3081420898437,0.0,0.0
