feature,importance
Influenza_rates_rollmean_6,36.281240333344336
Influenza_rates,24.324804123349306
Influenza_rates_lag8,8.824726847977532
Influenza_rates_lag9,8.086063810200573
Influenza_rates_lag7,7.422265162120536
Influenza_rates_lag1,6.24044907014785
Influenza_rates_lag10,6.148329497531545
Influenza_rates_rollmean_3,4.904332975835703
Influenza_rates_lag11,3.6764145964457136
Influenza_rates_lag2,2.8805152068332647
Influenza_rates_lag6,2.837525408692759
Influenza_rates_lag4,1.8794691282470468
Influenza_rates_lag5,1.7042926208768296
Influenza_rates_lag3,1.3028819384800574
population_female_lag7,1.1530306616723636
Influenza_rates_rollstd_6,1.1381389014991246
Diarrhoea_rates,1.0815595222400913
population_female_lag8,1.0476503096192447
n_hours_sunshine_lag12,0.8154893075233266
population_female_lag9,0.8053672768778372
n_raining_days,0.7979473892711187
Min_Humidity_lag11,0.786861942748632
n_raining_days_lag10,0.7615468634878336
Influenza_rates_lag12,0.7413781045223478
Diarrhoea_rates_lag2,0.7230571732498369
Max_Daily_Rainfall_lag6,0.7037278755804564
n_raining_days_lag9,0.6794338694211289
Min_Humidity_lag2,0.6697534694664747
Diarrhoea_rates_lag1,0.6683482680463225
Min_Humidity_lag12,0.657050343829107
Min_Humidity_lag10,0.6506964182018264
Diarrhoea_rates_lag3,0.640973202169495
Min_Absolute_Temperature_lag4,0.6391456359309007
Max_Average_Temperature_lag3,0.6331459846112004
population_female_lag6,0.6306177561247882
Max_Daily_Rainfall_lag8,0.6234826901201543
Min_Absolute_Temperature_lag5,0.6069078861005381
population_female_lag5,0.5928645734932348
Max_Average_Temperature_lag2,0.5839394046196502
Min_Average_Temperature_lag3,0.5800830069079933
n_raining_days_lag8,0.5786305384132336
Max_Daily_Rainfall_lag7,0.5781019463997185
Total_Evaporation_lag2,0.5688096710495508
Max_Daily_Rainfall_lag9,0.566584539530661
Min_Absolute_Temperature_lag3,0.5566799713100977
Min_Humidity_lag9,0.5536752350410458
n_raining_days_lag11,0.5504907980975834
Min_Humidity_lag4,0.5499025393717134
Max_Average_Temperature_lag11,0.5400212208397805
Min_Humidity_lag3,0.534390048917734
month_sin,0.5275820944554547
Max_Average_Temperature_lag12,0.5195982099407934
Diarrhoea_rates_lag4,0.5040660711284192
Min_Humidity,0.5027491996109286
Influenza_rates_rollstd_3,0.49334625923047004
Max_Daily_Rainfall_lag11,0.4867569519038006
Total_Rainfall_lag5,0.4841641769477414
Total_Evaporation_lag9,0.4802454598838454
Max_Daily_Rainfall_lag10,0.47899350649097316
Total_Rainfall_lag3,0.4716572898034883
n_hours_sunshine_lag11,0.4699156085257372
