province,feature,importance
squeezed_An Giang,Total_Evaporation,0.3385271122522601
squeezed_An Giang,Total_Rainfall,0.15252442088046597
squeezed_An Giang,Max_Daily_Rainfall,0.04783452314260699
squeezed_An Giang,n_raining_days,1.2038345273094377
squeezed_An Giang,Average_temperature,0.022797686081899266
squeezed_An Giang,Max_Average_Temperature,0.01897013024443352
squeezed_An Giang,Min_Average_Temperature,0.09324125132840638
squeezed_An Giang,Max_Absolute_Temperature,0.1821030274220744
squeezed_An Giang,Min_Absolute_Temperature,0.2142497473796133
squeezed_An Giang,Average_Humidity,0.6131185912981639
squeezed_An Giang,Min_Humidity,0.05533722027460425
squeezed_An Giang,n_hours_sunshine,0.021356218341439092
squeezed_An Giang,population_male,0.22039480943557163
squeezed_An Giang,population_female,0.0020996625078148986
squeezed_An Giang,population_urban,0.24504036065940474
squeezed_An Giang,population_countryside,0.1358936874627553
squeezed_An Giang,Influenza_rates,52.796055410661864
squeezed_An Giang,Diarrhoea_rates,0.3986657994525114
squeezed_An Giang,Influenza_rates_lag1,14.674867054517222
squeezed_An Giang,Influenza_rates_lag2,5.431610465929423
squeezed_An Giang,Influenza_rates_lag3,0.3587559073794149
squeezed_An Giang,Influenza_rates_lag4,5.004293327528294
squeezed_An Giang,Influenza_rates_lag5,2.8917620744273296
squeezed_An Giang,Influenza_rates_lag6,0.23200698995894142
squeezed_An Giang,Influenza_rates_lag7,0.176337284295382
squeezed_An Giang,Influenza_rates_lag8,4.929513925096256
squeezed_An Giang,Influenza_rates_lag9,5.095044928836144
squeezed_An Giang,Influenza_rates_lag10,10.93408178195733
squeezed_An Giang,Influenza_rates_lag11,16.604833870254623
squeezed_An Giang,Influenza_rates_lag12,1.4594103749614902
squeezed_An Giang,Total_Evaporation_lag1,0.23980445622175692
squeezed_An Giang,Total_Evaporation_lag2,0.37636613373962824
squeezed_An Giang,Total_Evaporation_lag3,0.07024437771332882
squeezed_An Giang,Total_Evaporation_lag4,0.021289810645389987
squeezed_An Giang,Total_Evaporation_lag5,0.04739553206859151
squeezed_An Giang,Total_Evaporation_lag6,0.4373874034363439
squeezed_An Giang,Total_Evaporation_lag7,0.4745589965439032
squeezed_An Giang,Total_Evaporation_lag8,0.06169678446397611
squeezed_An Giang,Total_Evaporation_lag9,0.26205441309811034
squeezed_An Giang,Total_Evaporation_lag10,0.10302953378130549
squeezed_An Giang,Total_Evaporation_lag11,0.02269362037397299
squeezed_An Giang,Total_Evaporation_lag12,0.013094179844737985
squeezed_An Giang,Total_Rainfall_lag1,0.06296709828054335
squeezed_An Giang,Total_Rainfall_lag2,0.21664208763508389
squeezed_An Giang,Total_Rainfall_lag3,0.05690065013476314
squeezed_An Giang,Total_Rainfall_lag4,0.06589472533776411
squeezed_An Giang,Total_Rainfall_lag5,0.08476875956371081
squeezed_An Giang,Total_Rainfall_lag6,0.0510812344316938
squeezed_An Giang,Total_Rainfall_lag7,0.7336005711244126
squeezed_An Giang,Total_Rainfall_lag8,0.18409403311274464
squeezed_An Giang,Total_Rainfall_lag9,0.029168068182776022
