model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
HistGB,3.157672067783254,7.405462329912096,102.91148652623664,4.845641524640149,11.069864507576256,116.05137702025877,5.900072787712591,12.173563257637714,122.85781190191656,6.890402105972117,13.653865903524482,130.11856738709733,6.926704755431176,13.972241884393185,131.2604039184502,7.350422530201916,14.277611116464612,134.0907031880173,48.24262466430664,0.6892773892773894,0.5407703407703408
LSTM,6.590109395980835,14.108750752355675,132.5026077270508,6.3982991695404055,13.934077226987663,130.27707214355468,6.148115921020508,13.798213262988877,128.5260467529297,6.141861915588379,13.786858117740461,129.02893524169923,6.175825881958008,13.833411625591335,128.8062484741211,6.172518634796143,13.93778108100481,127.22036590576172,48.24262466430664,0.04,0.006666666666666666
LightGBM,3.4473514912866188,8.113342018549172,107.3726247630776,4.848934948952122,10.768376020481579,118.45849098818846,6.0561843398536706,12.443919196424641,126.93386570574754,6.861065231572022,13.548980278769495,130.70311537234014,7.127099111523108,13.967058787768227,132.6653092544668,7.358176600618121,14.169531658855973,134.89837721123038,48.24262466430664,0.6312250712250712,0.4656454656454656
Naive,3.040232915124293,7.5251332153713575,49.56538818058946,4.998609435091683,12.030887409346557,67.52538156514444,6.4480350208730925,15.06602461960421,79.04226195414769,7.546256565963728,17.04864052756099,87.67277516792402,8.215575989888393,18.132460304420373,93.28540090086072,8.448978095422355,18.60955325105512,94.45327366770854,48.24262466430664,0.5712698412698413,0.5693417693417693
SeasonalNaive,6.766929096956031,17.674640945402658,78.30507451668382,6.783185852643632,17.677832555687793,78.62226672613662,6.797938425922385,17.686408389552817,78.75742403644843,6.79227644355826,17.673394917982296,79.01477730017407,6.758010918816424,17.612295576093743,79.21926215911522,6.715777907039024,17.494158263131272,79.58184401462582,48.24262466430664,0.09873737373737375,0.10392940392940393
XGBoost,3.556999444961548,9.967137597650838,105.92776947021484,4.9846433162689205,11.030027418388384,117.6100341796875,6.289270401000977,12.942620354140931,125.3476318359375,7.04902229309082,14.198175214708794,129.0225570678711,7.432323455810547,14.516908257364566,131.30816650390625,7.3067950248718265,14.441449082856115,131.30812072753906,48.24262466430664,0.6235164835164835,0.552891552891553
