fold_year,model,MAE@1,RMSE@1,SMAPE@1,MAE@2,RMSE@2,SMAPE@2,MAE@3,RMSE@3,SMAPE@3,MAE@4,RMSE@4,SMAPE@4,MAE@5,RMSE@5,SMAPE@5,MAE@6,RMSE@6,SMAPE@6,outbreak_threshold,precision,recall
2013,Naive,2.470123439392902,5.4535509986714885,48.12506847550789,3.8567392511214855,8.302484782167735,64.11021304092746,4.961762723850885,10.52008816740151,77.05075113834032,5.750539940449928,11.88426853205646,86.29581032667107,6.210884925472612,12.7389466277295,89.74246924221016,6.2850165689154895,13.00847617975542,92.97190168948622,50.62270736694336,0.6428571428571429,0.6923076923076923
2013,SeasonalNaive,5.691892568280651,12.052601673447121,72.38007265473634,5.65972886068846,12.046697192104983,72.01045973865132,5.629950927946733,12.047680020408576,70.52103034706893,5.525523841081614,12.013198730286453,69.2967062844712,5.3761259323026565,11.872488274396371,69.0692292751923,5.220447559413387,11.58741491362414,70.12422232162845,50.62270736694336,0.125,0.15384615384615385
2013,XGBoost,3.016481399536133,10.884622810778064,108.1049575805664,3.5883448123931885,7.587366003019067,118.10347747802734,4.71419620513916,8.665823479741048,128.23211669921875,5.051986217498779,8.965135224700628,130.74851989746094,5.8017168045043945,10.752242098466857,133.53514099121094,6.220701694488525,10.243747571999599,139.45654296875,50.62270736694336,0.6,0.6923076923076923
2013,HistGB,2.863328277066199,5.2661151003290225,115.62889608613955,4.03729804530734,7.940840501776122,124.61906258857324,4.907810254332359,8.31856964599963,130.96260836720276,5.304489565963735,9.316366064599077,132.30300759590008,5.999112608711228,11.504271585801522,135.93768712474733,6.715824938722895,11.126099461982294,141.76318341172765,50.62270736694336,0.75,0.6923076923076923
2013,LightGBM,2.6401001141372245,5.401270156354832,109.54608289486205,3.837126874000968,7.878376994345384,121.96319196944773,4.860311742756695,8.75939825283051,129.8164226775939,5.360257337489061,9.285740630364979,132.30311760382958,5.735144738492434,10.12379013430801,136.342649521459,5.995846689933652,10.16155921115704,140.3854780233012,50.62270736694336,0.6153846153846154,0.6153846153846154
2013,LSTM,5.3808465003967285,9.980439319305923,134.97560119628906,5.121401309967041,9.557598378650262,132.21990966796875,4.748661041259766,9.077690915154262,131.99537658691406,4.787195205688477,9.101116120357462,133.4742889404297,4.7457098960876465,9.041274898731572,134.13865661621094,4.638099193572998,8.954533491139854,135.01426696777344,50.62270736694336,0.0,0.0
2014,Naive,0.748301574863811,1.5525597596784444,44.96820784763923,1.1294920942694189,2.3026777267095255,57.34567792618988,1.3740419681224174,2.848789986246831,62.68662407724821,1.5452434780509219,3.1827685573918294,66.01367881952743,1.6496558601200686,3.340563746546656,72.19073303721429,1.6808748776157254,3.439254076941126,70.6724800109088,49.29813766479492,0.0,0.0
2014,SeasonalNaive,4.102532767917016,10.253521971769262,72.30937465958493,3.991586430049139,10.12191863056368,71.34826902787988,3.90128307631461,10.05445388473172,69.52872320120596,3.819842970520752,9.96648647035562,70.20839773946494,3.643864957227619,9.746502125754201,69.00696644890509,3.2804266461387113,9.115458064073277,67.27883941056947,49.29813766479492,0.0,0.0
2014,XGBoost,2.0210020542144775,4.154477537429802,122.77420806884766,3.4086556434631348,5.538531494513926,138.9763641357422,4.500149250030518,7.121021699357797,145.97071838378906,5.475877285003662,9.354317599454534,149.00425720214844,6.218087196350098,8.990336846648791,152.8526153564453,5.951083660125732,9.813025199295664,151.20960998535156,49.29813766479492,0.0,0.0
2014,HistGB,1.5193915714871973,2.580801360718808,117.60525169999664,2.93680779800063,4.9775445831248195,136.53138009676354,3.381637310758376,5.640733594753347,140.2094391041169,4.297880399817541,6.811281971943805,142.21495489749887,4.978105479941127,8.259600592010134,148.7754248750596,4.851860513878607,7.730161706989562,148.5214679949718,49.29813766479492,0.0,0.0
2014,LightGBM,1.8599377040705252,3.028672443403843,123.48036468467127,2.6510453615236775,4.50430125865479,133.62009849316598,3.868406701986854,6.388310525314078,143.2170412053677,4.366945098589718,6.936086721839483,145.96822667705132,5.141164687880901,7.90821482433682,150.25747955898666,5.29142935380573,7.717096248822369,148.66068457393158,49.29813766479492,0.0,0.0
2014,LSTM,3.634876012802124,6.514026473200326,141.6083526611328,3.445574998855591,6.3057695521463035,139.48365783691406,3.223238468170166,5.967639440306523,141.00770568847656,3.2105703353881836,5.870007930405831,142.41329956054688,3.035916328430176,5.50432295402904,141.9362030029297,3.082906723022461,5.374938964497208,141.42005920410156,49.29813766479492,0.0,0.0
2015,Naive,2.5702449447482487,6.851627497544374,47.02395467935892,4.943596574145404,13.272025594133572,66.89910361856383,6.896961444257241,17.85410819041455,80.05395435268886,8.508488139958315,20.905862380430726,91.99172223378301,9.5793064456889,22.617941826180147,98.1764015102236,10.410269199631415,24.186542743066113,98.69700656826711,47.66518783569336,0.7857142857142857,0.6111111111111112
2015,SeasonalNaive,5.94563517612704,17.741408002516323,78.27961328463388,6.336101924622477,18.009273288962017,82.47271099783153,6.604561319123662,18.115450660678423,86.48030515619352,6.814025924650258,18.17879447672321,88.113557073443,7.014514587257116,18.2523996501133,89.85060951756704,7.498811291101117,19.214593878616903,90.55505276771024,47.66518783569336,0.0,0.0
2015,XGBoost,3.0590872764587402,7.9956686692397225,108.39920043945312,4.652405738830566,11.89329131981424,116.93364715576172,5.722500324249268,13.90866705644755,121.58682250976562,6.563836097717285,15.240567651624726,123.06978607177734,6.692873954772949,15.630223248059501,126.67243194580078,6.87145471572876,16.78696564529075,124.72639465332031,47.66518783569336,0.8461538461538461,0.6111111111111112
2015,HistGB,2.958564416782923,8.280619830643051,103.77117562912548,4.57690155393818,12.382118900827209,112.06606336792586,5.652612034789922,14.351564141878871,120.17635969643285,6.655389362575603,15.816147346402852,128.02238971052907,6.729470472745584,15.704469902764275,130.5295480465762,7.1958343069263915,16.48202977508254,134.81596556523604,47.66518783569336,0.9166666666666666,0.6111111111111112
2015,LightGBM,3.2917746616156833,9.157094928884266,112.14732000211585,4.686154269774112,12.348839417053373,119.10489432166528,5.6399777149070385,13.898290479733001,124.9812928231764,6.911831449478574,15.511776212035679,130.14042364979196,6.8804754820518195,15.895754729293076,129.60840550017915,7.583039320459158,17.275016634138105,134.41902668379197,47.66518783569336,0.8888888888888888,0.4444444444444444
2015,LSTM,7.138444900512695,17.57549285848764,135.48512268066406,7.076201915740967,17.583374216234066,130.11968994140625,6.834071159362793,17.818649568947066,125.18785858154297,6.778168678283691,17.4904890100462,121.59569549560547,6.791625022888184,17.40580817437458,120.46085357666016,7.2352294921875,18.41013014200886,121.49064636230469,47.66518783569336,0.0,0.0
2016,Naive,4.789560477688882,13.985323548781007,42.38874755718225,7.811899201820928,21.59936871077506,57.63886345860798,9.996464730941474,26.814951931544247,68.23144278116577,11.64603747200966,30.289173600745833,76.77828601524934,12.582731246432619,32.23075004934148,80.30639470326429,12.566659228650789,32.38168902814191,81.47073511260115,46.81354522705078,0.6944444444444444,0.7575757575757576
2016,SeasonalNaive,8.42747399337481,24.33119677248226,72.34086297647954,8.296806544315269,24.256896240315402,69.00933717088205,8.202132826058863,24.252870198128278,67.52554490671977,8.105430067446669,24.225840563103397,66.00600996020276,8.084932196775505,24.211876107685423,66.13490886086268,8.250741073681207,24.25552877299825,69.59027902579689,46.81354522705078,0.2777777777777778,0.15151515151515152
2016,XGBoost,5.00734806060791,16.67774981426414,103.21515655517578,6.855578422546387,16.62385819034837,114.8323745727539,8.841580390930176,19.959387935206003,121.10313415527344,9.892372131347656,21.4884328554232,127.78892517089844,10.522911071777344,22.23651949096948,128.43666076660156,9.703787803649902,20.95611418951109,124.47408294677734,46.81354522705078,0.7714285714285715,0.8181818181818182
2016,HistGB,4.087222553347896,11.603615161334405,100.31505463932776,6.050370182575187,16.132349496171962,107.83165596495338,8.110406313083915,18.139403052713327,121.51455770132867,9.834471257152094,20.907470114072414,127.54025441644785,9.404958456678248,20.121885082238606,126.29195846453716,9.840829719581473,20.91512738376621,131.090627537614,46.81354522705078,0.9615384615384616,0.7575757575757576
